GeneID	GSM2810102	GSM2810103	GSM2810104	GSM2810105	GSM2810106	GSM2810107	GSM2810114	GSM2810115	GSM2810116	GSM2810117	GSM2810118	GSM2810119
112267874	20	42	22	39	48	48	125	55	45	88	84	92
105378948	24	19	14	53	23	41	56	63	58	60	62	86
401934	15	5	11	38	48	43	36	25	90	51	68	89
54991	73	100	75	143	69	93	142	170	154	153	154	238
254099	19	41	19	43	46	30	57	36	58	65	46	91
406984	7	7	2	11	0	6	0	0	13	5	13	20
406983	2	0	0	3	3	0	22	0	0	2	0	20
554210	17	3	4	9	8	6	5	12	2	22	6	20
100506376	26	44	26	60	43	53	80	54	90	89	114	155
254173	58	125	58	192	86	116	155	77	155	187	182	275
8784	19	65	32	81	41	41	91	97	121	109	111	154
7293	39	56	46	110	64	61	120	97	174	166	140	264
51150	123	104	136	137	115	122	163	65	129	158	275	271
126792	60	25	12	36	57	37	100	60	63	89	145	143
388581	20	33	22	81	32	31	74	17	78	99	76	131
118424	76	108	102	203	96	113	62	149	126	172	256	181
101928895	8	30	7	29	11	26	45	22	44	43	62	63
6339	66	71	68	142	68	101	145	110	148	118	195	265
116983	201	148	138	272	158	186	220	172	287	260	358	448
102465434	2	0	0	6	0	0	7	1	1	2	12	1
109623456	0	4	3	3	0	1	5	12	6	4	7	11
126789	39	45	28	37	43	48	57	51	99	63	70	113
54973	146	120	83	158	134	95	138	133	119	171	150	172
102465435	5	3	3	7	4	6	1	5	0	9	18	11
80772	71	76	48	90	79	71	149	87	105	145	172	205
83756	33	94	45	78	60	109	136	64	120	129	179	216
1855	58	71	86	121	95	105	207	89	185	171	188	203
102466740	1	2	1	4	2	3	1	0	4	8	7	8
54587	71	75	57	155	94	87	110	67	114	158	118	268
54998	54	46	59	113	61	60	125	122	128	117	127	98
81669	142	120	164	212	76	95	75	53	141	205	233	130
148413	48	62	45	94	37	34	58	45	64	56	121	72
55052	46	33	52	50	17	42	89	33	34	27	52	59
107984868	9	33	8	14	11	13	39	8	12	35	18	34
441869	38	36	35	71	24	25	80	35	94	60	82	80
105378585	1	4	2	30	11	6	9	22	1	10	23	21
643965	8	13	15	49	6	21	20	10	31	10	35	37
102724312	2	6	9	23	11	13	18	14	22	25	34	55
107985729	9	19	22	37	19	24	51	30	51	26	72	86
64856	13	56	51	142	93	95	167	75	135	164	198	214
219293	16	49	39	170	62	74	82	85	134	160	255	233
83858	90	140	107	335	134	148	246	209	321	342	441	371
55210	83	87	85	230	106	69	163	105	199	237	376	267
339453	6	20	9	25	20	12	42	9	23	33	63	49
29101	55	46	98	183	116	116	83	187	123	119	147	93
643988	32	32	42	77	40	55	71	68	54	73	52	112
105378586	0	18	13	39	22	22	31	23	13	30	28	47
142678	227	284	212	501	184	200	333	302	365	519	589	755
8510	37	50	30	74	41	76	103	41	87	115	154	151
984	108	123	119	213	116	182	119	176	132	349	297	251
728661	140	174	208	286	142	161	215	160	242	322	317	170
8511	27	13	14	32	12	29	55	14	56	66	69	90
728642	67	61	110	157	87	86	148	119	214	200	225	167
9906	105	103	92	197	81	90	126	97	166	145	132	170
112268218	29	50	39	96	33	45	90	39	70	75	66	109
65220	260	226	260	346	215	202	357	287	276	305	306	323
2782	447	440	426	584	357	497	339	489	384	433	282	368
105378949	2	18	25	43	21	30	23	5	48	38	91	56
163688	15	41	18	70	29	52	130	30	80	102	142	111
339456	13	23	24	76	31	27	82	73	31	64	100	141
85452	94	181	125	439	211	202	390	249	286	471	585	607
107984872	18	32	25	73	45	50	42	42	76	103	104	115
105378589	17	45	30	69	12	42	38	51	18	69	45	103
2563	86	92	95	224	94	127	210	98	114	278	324	296
105378590	6	32	8	90	45	33	51	56	57	91	69	103
105378591	2	19	8	20	11	23	32	18	30	12	71	59
5590	86	100	84	303	114	149	166	159	164	336	331	358
100506504	26	29	13	69	18	23	22	35	28	47	43	38
199990	111	67	116	171	128	149	232	164	170	233	306	315
112268219	21	51	35	56	40	39	39	19	59	84	94	125
105378593	13	21	21	54	20	28	20	35	15	62	23	83
6497	242	235	240	427	264	253	352	309	286	387	390	515
79906	35	120	77	275	143	149	184	150	266	251	253	352
100129534	16	33	18	65	25	18	77	25	60	61	31	88
11079	75	45	92	102	22	51	86	68	84	75	55	88
5192	20	25	43	67	39	35	31	48	78	87	91	73
9651	177	192	121	327	185	268	389	241	366	363	482	591
55229	57	110	73	177	137	140	161	138	144	186	160	245
388585	12	12	8	36	28	22	50	23	10	28	55	73
115110	65	52	109	113	85	117	151	129	74	171	193	235
8764	172	167	175	238	156	191	335	198	166	281	229	356
100996583	23	16	9	31	19	7	35	12	38	17	19	48
127281	28	57	43	132	69	65	104	71	75	115	130	175
79258	33	60	55	237	89	81	177	136	230	237	351	329
105378597	13	22	17	59	36	24	44	55	34	63	57	106
100287898	75	110	79	281	112	121	211	166	202	308	308	376
105378603	0	8	2	11	1	9	4	3	4	6	7	16
105378602	2	11	3	32	13	12	11	22	13	6	9	20
105378601	11	9	5	27	20	15	11	25	32	13	13	22
112268220	21	36	18	57	26	64	46	51	56	38	77	86
107985732	4	17	8	31	15	15	16	21	25	18	26	32
105378600	18	22	10	52	31	30	23	41	35	22	24	50
105378598	24	64	36	155	49	151	137	113	114	112	114	179
107984904	4	20	9	43	28	21	35	25	54	23	44	32
105378599	14	23	5	39	12	20	23	18	35	12	8	48
140625	21	15	16	60	36	34	21	23	71	62	40	86
440556	28	38	22	135	46	76	105	64	98	141	122	150
63976	111	124	128	388	110	149	298	117	212	307	435	428
100422968	0	3	0	15	4	0	5	4	6	0	46	7
105378606	47	86	46	198	112	83	169	99	148	199	174	238
107984909	19	28	24	67	36	33	70	26	72	115	77	98
105378605	13	51	25	69	68	41	53	63	49	100	104	126
105378604	80	166	131	330	169	209	298	237	301	375	307	533
27237	56	133	70	229	106	116	188	136	196	255	174	330
1953	157	226	160	446	273	259	457	194	459	473	517	710
105378608	24	62	32	86	58	47	77	17	110	120	165	104
693135	12	3	2	3	4	5	3	6	1	24	8	25
105378607	7	8	12	48	17	26	26	20	20	40	4	48
127262	43	88	62	123	64	93	80	55	61	112	140	74
49856	28	48	42	63	51	56	48	34	47	98	69	113
7161	110	114	85	227	91	155	234	179	235	256	223	367
105378610	15	11	9	50	29	14	33	22	10	33	18	72
105378609	23	25	27	87	35	34	21	53	26	27	65	68
57212	73	57	69	173	104	131	117	139	80	174	166	242
148870	58	75	50	175	99	87	73	123	166	161	184	214
388588	25	21	21	96	27	28	50	17	71	78	67	73
57470	80	56	82	173	114	62	172	129	97	173	232	195
9731	115	125	118	162	118	146	144	125	104	167	142	108
1677	62	86	30	160	115	71	110	61	141	96	108	159
107984910	11	13	18	64	15	23	25	32	47	33	43	79
339448	43	82	66	91	67	87	83	78	75	90	58	126
100133612	3	42	31	49	18	31	30	38	34	64	80	84
728716	0	9	4	19	5	10	4	6	0	9	16	28
105376672	2	18	9	17	12	11	15	4	10	11	15	47
105376673	11	64	20	83	24	43	46	16	59	87	119	109
284661	6	28	12	60	25	32	18	52	42	34	50	42
105376674	9	26	13	26	12	16	12	20	25	18	37	12
105376679	5	2	2	21	15	5	2	4	8	6	8	7
107985376	36	46	83	119	40	63	15	60	20	32	72	45
55966	70	86	70	212	163	95	144	117	208	232	219	316
105376680	2	12	13	39	21	17	14	18	52	36	13	51
102724429	10	13	5	30	14	14	7	4	2	14	0	18
105376681	0	8	1	19	6	8	17	18	16	11	3	10
105376682	0	0	3	17	7	14	17	23	0	4	10	9
107984911	15	29	32	68	41	25	49	59	85	96	108	67
105376686	21	25	16	44	48	21	64	38	50	35	68	57
100616421	0	2	1	2	0	2	6	0	4	3	9	7
261734	127	136	109	443	223	198	301	276	274	349	412	534
8514	289	239	296	388	183	294	323	230	350	425	461	407
26038	177	202	136	530	219	213	397	401	320	481	513	634
105376687	2	7	4	8	3	4	13	1	9	8	5	24
6146	378	322	305	270	344	324	304	260	261	258	275	204
107985733	5	11	6	10	8	6	18	22	11	8	4	30
102724450	3	9	3	28	17	9	17	9	35	18	26	20
388591	49	68	58	184	91	133	173	122	183	193	283	312
23463	38	34	47	99	37	70	86	33	36	116	54	92
148645	13	44	9	34	19	28	37	30	7	32	55	60
390992	8	12	9	17	9	29	34	20	56	27	30	47
387509	75	72	79	167	108	122	154	98	97	162	166	233
11332	84	94	76	210	71	80	146	133	107	178	202	171
54626	47	54	27	84	59	49	92	54	102	126	90	145
83715	97	204	127	409	193	242	319	174	324	439	377	544
100422975	0	1	2	5	3	11	2	8	0	1	3	2
8718	34	65	61	107	36	65	89	69	33	111	115	135
57449	90	136	103	304	198	160	198	180	231	332	280	448
79707	58	60	70	169	94	70	77	93	95	131	165	130
80835	17	59	29	155	63	79	85	66	94	128	42	138
107984912	0	2	3	9	7	9	7	16	6	5	6	5
3104	65	76	90	210	100	84	171	141	140	176	186	211
9903	45	126	80	275	112	131	185	165	190	227	211	245
107984913	16	14	3	31	13	16	36	24	7	22	33	30
148479	38	33	34	73	77	40	58	75	62	78	123	112
90326	42	60	40	111	92	53	76	55	68	92	100	99
55735	75	87	52	177	89	105	115	66	80	119	82	114
100505887	2	0	0	15	25	0	11	9	0	9	0	8
110841581	4	10	4	22	6	8	12	13	4	6	6	16
23261	258	285	170	502	211	292	264	187	253	361	488	493
105376692	21	31	18	44	23	21	14	18	18	17	25	48
102725193	6	11	8	29	33	26	33	16	13	25	60	34
101928836	8	13	3	31	27	17	11	14	20	32	13	46
105376691	2	14	7	22	11	14	14	8	35	15	30	5
105376689	38	45	29	93	63	34	65	37	48	80	31	106
9341	60	39	62	72	64	57	54	69	75	45	114	69
8863	37	81	59	95	77	70	74	62	63	105	71	117
10911	15	13	10	13	24	13	12	0	7	20	17	22
3604	16	51	15	71	72	40	50	28	26	51	37	57
11315	180	193	178	330	155	194	117	157	108	147	163	341
54206	25	73	19	82	51	41	31	27	9	49	44	57
107984915	7	13	7	6	6	10	15	0	10	10	26	16
102724539	15	9	2	12	3	9	15	0	21	11	15	21
105376695	8	2	0	2	0	10	3	15	11	0	2	4
50651	28	52	60	126	60	54	123	86	140	96	240	133
473	212	254	284	399	274	238	316	340	292	336	477	441
102724552	0	7	6	18	1	9	12	6	0	6	10	10
106632271	0	6	0	1	2	0	0	0	11	7	0	2
2023	508	427	544	550	471	570	457	646	536	681	474	505
102465436	2	4	3	7	4	5	4	7	4	7	12	4
100505975	0	11	12	30	0	6	0	9	21	11	27	17
112268261	62	59	44	89	58	52	57	28	25	64	63	116
765	16	11	20	60	35	14	61	60	19	56	55	49
155184	28	66	22	138	48	52	69	105	122	120	118	187
6518	65	80	36	159	74	125	205	86	171	142	185	254
80045	20	30	29	119	91	60	100	83	99	121	88	117
106614088	13	39	30	57	36	56	54	10	69	63	92	59
407040	0	2	3	3	3	4	2	2	0	4	0	4
102724571	4	16	15	20	27	11	9	17	8	23	27	41
9563	216	197	210	353	170	180	320	214	271	371	459	400
80176	27	47	42	90	34	51	84	18	79	85	63	85
100506022	6	16	16	37	8	13	29	23	19	23	53	60
84275	37	29	21	96	50	42	55	54	62	72	44	93
199953	78	100	94	212	136	145	185	204	276	257	236	318
107985734	1	5	13	26	6	17	8	18	29	30	18	45
105376712	6	13	7	14	10	3	21	35	11	18	25	18
5293	432	297	415	441	396	421	467	413	476	522	476	538
644997	4	18	23	29	12	16	10	17	37	36	66	51
101929074	18	7	18	33	15	8	5	10	35	11	38	42
22883	187	87	175	265	125	90	87	162	138	235	259	273
56998	74	65	43	162	63	74	121	96	55	143	128	171
105376717	5	11	8	13	2	9	2	30	18	21	9	13
84328	119	102	65	147	60	88	38	20	10	86	65	93
64802	19	57	29	38	38	36	64	7	43	56	7	61
113391335	6	1	6	9	17	6	3	0	6	3	1	30
100847055	2	0	0	0	0	0	0	0	0	0	0	0
116362	12	19	27	35	30	49	29	22	30	33	42	32
10277	152	148	119	191	94	110	109	62	39	112	100	136
23095	171	163	139	239	178	147	147	178	151	192	250	211
105376725	5	13	2	16	7	10	3	3	1	7	11	13
5226	208	234	264	325	173	195	170	344	246	267	187	279
100526739	8	8	11	29	18	15	25	4	12	32	49	35
378708	8	6	9	27	11	11	18	4	10	25	25	28
1325	4	4	11	28	6	11	10	6	2	19	14	19
1676	74	69	45	97	90	64	136	63	71	126	120	117
5195	78	54	80	172	98	76	90	104	162	138	175	146
54897	114	189	121	385	233	222	297	194	237	348	330	497
105376733	24	31	18	51	11	28	54	67	46	51	52	73
105376735	8	2	6	28	9	15	26	1	8	13	16	32
148345	35	21	41	169	89	61	92	82	114	164	71	150
23435	119	83	136	147	87	91	76	90	51	101	143	88
10747	33	74	51	108	29	47	64	96	56	88	65	125
6723	24	46	38	90	78	56	74	54	51	74	63	89
5394	64	87	113	148	71	110	126	125	70	130	143	138
105376736	2	7	9	13	16	15	21	12	24	11	19	28
2475	202	184	168	296	213	207	230	161	309	272	334	267
100873935	6	7	11	9	4	14	14	0	0	6	3	10
10218	24	16	18	32	20	23	36	27	48	36	30	57
29914	59	92	64	162	70	83	123	115	93	115	137	191
105376737	23	31	16	35	29	32	45	45	52	51	59	62
105376739	7	24	16	60	20	19	33	12	36	48	10	44
105376740	4	14	8	26	10	13	20	11	9	25	15	27
57540	76	142	106	470	176	167	242	275	345	416	609	551
112268221	16	30	25	65	40	42	25	10	80	43	24	64
101929181	16	12	11	37	8	22	25	6	27	39	20	45
26232	25	32	18	110	52	43	46	53	47	98	91	93
93611	33	50	47	117	75	76	101	49	70	128	168	141
26270	44	44	38	137	56	79	83	62	72	117	120	120
10459	67	41	34	152	56	82	105	93	98	122	193	137
374946	54	82	71	206	124	126	153	123	131	175	285	257
57085	49	74	109	130	51	78	69	132	82	116	145	135
284498	100	125	96	350	110	137	222	195	199	296	355	304
102724659	17	24	11	36	25	37	40	13	23	30	49	60
4524	130	143	180	338	203	166	237	134	224	318	310	345
1185	99	83	86	178	105	81	117	101	169	200	164	241
100379251	23	5	21	46	16	16	32	26	38	28	31	60
4878	6	9	12	34	8	5	31	25	39	32	37	29
4879	2	17	12	47	19	7	45	24	42	37	42	46
26829	0	0	9	1	0	0	0	0	0	0	0	0
90231	71	44	94	162	81	88	112	38	54	132	180	132
5351	88	88	104	192	62	82	140	126	107	230	194	214
9927	199	164	634	436	158	226	322	400	225	205	259	250
60672	86	43	64	136	85	92	133	134	157	200	210	204
102466982	1	4	1	3	1	1	0	7	4	6	14	5
943	77	104	89	227	112	130	177	197	156	236	421	262
102465836	21	4	28	18	5	2	5	13	3	35	24	17
7133	684	214	645	357	162	190	190	264	299	498	671	224
100616438	3	4	12	20	9	0	2	3	0	11	14	8
107984917	9	18	13	44	22	19	25	22	33	27	54	83
55187	290	212	394	397	170	199	243	166	191	237	328	244
677885	0	2	7	5	0	3	1	2	8	2	6	3
105376744	24	30	9	38	43	50	38	32	34	42	85	46
9249	76	83	103	242	68	49	108	117	101	129	112	196
102466722	4	0	2	12	4	1	2	0	0	4	13	6
343066	18	19	10	74	13	42	38	13	72	32	38	27
126767	27	61	18	77	15	37	34	25	55	52	58	85
93190	38	27	24	84	42	61	51	25	33	58	52	80
390999	21	7	8	31	10	26	14	51	31	51	22	39
65121	5	22	7	30	21	16	23	21	28	47	67	36
105376745	0	10	5	10	7	7	3	1	6	9	7	7
440560	8	13	9	25	19	22	33	9	51	40	26	17
343069	9	19	10	9	12	2	3	6	4	6	27	13
65122	25	30	15	67	33	16	36	20	56	51	58	29
400735	18	16	8	20	24	17	34	18	22	39	64	25
343071	28	38	8	28	40	27	14	16	22	26	36	28
441871	9	14	10	11	24	12	23	19	19	45	39	35
440561	10	18	11	17	18	21	25	24	31	29	17	21
101929983	8	18	4	16	15	8	8	6	21	14	19	18
649330	5	14	9	10	20	3	8	14	4	8	2	7
441873	10	23	9	29	19	17	23	28	12	28	37	37
649324	12	23	20	38	28	19	22	28	41	27	16	35
440563	0	5	4	19	10	11	7	1	5	9	8	15
645354	12	30	13	36	30	17	20	27	34	21	31	32
645359	4	18	8	40	13	17	21	22	15	22	46	31
101060301	5	4	2	3	5	3	7	20	2	1	4	4
343070	7	19	2	23	9	10	17	17	9	13	20	26
400736	9	18	2	31	7	8	9	5	30	19	21	25
391003	5	43	13	45	22	23	26	15	48	25	19	19
343068	4	22	12	12	6	18	15	26	15	11	11	17
391002	5	11	15	49	17	26	39	45	27	46	48	44
645382	21	17	10	29	22	12	20	5	9	17	26	35
653619	3	12	10	29	32	19	20	11	14	38	48	37
729528	18	20	23	22	9	33	10	25	17	23	5	44
645414	3	17	8	33	31	26	24	22	39	41	2	30
391004	21	14	16	25	26	16	18	18	11	21	16	19
645425	18	22	2	39	11	17	16	32	11	17	56	33
126755	7	30	14	66	18	26	22	34	49	53	26	54
102724856	14	21	4	38	28	21	22	25	47	48	14	63
107984918	12	11	2	16	24	8	23	29	14	15	21	34
10630	14	34	32	63	33	40	17	55	29	64	55	75
107984919	2	22	4	18	13	32	10	5	9	20	29	26
105378612	2	13	14	20	14	1	19	10	13	13	30	14
105376756	0	10	3	9	3	15	11	0	0	4	15	7
7799	162	174	215	380	183	196	209	176	198	226	272	230
23254	106	185	138	388	208	247	282	315	262	354	414	420
107985467	17	64	9	25	13	17	8	0	33	2	16	17
107985468	0	27	2	9	2	2	0	0	6	0	0	0
105376762	6	28	8	51	23	14	20	5	22	15	50	53
105376759	17	74	18	82	48	39	48	80	71	85	60	110
107985469	0	20	9	50	29	11	49	7	21	27	39	47
200197	25	55	28	99	68	36	88	55	98	80	66	109
55092	34	36	31	79	57	43	75	107	56	103	95	134
727684	1	9	3	30	11	18	14	16	32	25	19	16
114827	60	145	75	270	109	115	194	153	189	191	285	347
101927417	0	12	8	35	16	41	30	22	31	43	29	23
101927441	67	98	65	180	117	68	115	165	92	140	120	192
79180	458	194	372	303	345	408	532	650	332	524	409	311
11330	24	42	30	108	23	66	117	93	65	89	143	118
63036	15	25	14	46	31	22	64	31	56	25	9	27
105376767	3	8	1	24	10	18	25	9	21	21	17	36
51032	17	14	8	50	16	19	42	42	28	50	39	61
842	49	85	47	108	30	60	119	88	66	103	96	160
23341	85	91	115	179	50	90	144	48	38	109	139	87
107397391	0	1	0	4	2	1	6	0	0	4	0	7
79814	15	37	36	66	69	72	82	40	54	48	108	77
84301	92	101	127	202	152	91	87	88	58	150	87	115
6248	5	16	17	22	13	5	9	6	8	10	11	9
23207	199	116	197	336	220	172	265	236	221	340	222	436
284723	34	69	39	199	86	80	95	88	157	134	114	230
110806303	8	7	18	22	14	10	10	14	16	26	43	34
388595	24	34	28	114	36	30	50	56	60	95	145	89
54751	18	68	40	168	56	99	105	82	178	113	271	172
440567	2	1	14	13	10	10	3	2	9	3	2	5
729614	22	44	47	68	17	35	17	35	34	66	23	56
23013	335	255	412	426	304	262	242	295	280	367	271	304
7709	107	112	101	235	109	121	166	280	264	225	256	362
149563	14	23	22	38	27	35	36	17	56	56	62	74
27129	24	40	45	116	35	45	89	77	84	115	131	156
1187	65	65	48	179	70	83	123	93	126	181	188	240
1188	44	52	42	155	76	102	120	118	105	180	172	214
348487	41	53	42	114	42	64	74	40	125	88	123	143
1969	80	92	78	212	80	112	173	141	162	234	242	345
101927479	42	75	50	106	93	75	146	46	119	115	124	190
128272	39	74	72	226	102	94	154	148	104	175	171	244
101927546	38	86	42	143	64	70	94	111	137	147	159	192
79363	6	65	46	99	37	33	79	136	62	114	169	105
54455	120	100	95	116	73	66	108	61	161	126	149	123
26099	112	120	123	130	95	121	138	135	88	169	160	148
374955	143	99	107	225	137	152	157	143	188	242	208	253
55707	137	145	110	148	130	120	186	183	160	234	108	144
107984921	15	16	16	66	5	34	14	20	40	15	14	37
114819	58	70	90	216	68	104	142	113	200	171	260	205
26871	46	34	85	50	24	41	35	106	21	37	28	31
107985757	0	2	2	2	6	3	0	9	8	11	9	13
100132147	27	31	24	47	31	40	31	49	86	91	39	51
107985758	1	6	1	4	6	10	8	4	11	10	2	4
7195	0	0	4	2	2	3	0	0	0	0	0	10
55672	130	207	134	235	173	142	137	142	234	315	216	260
105376794	133	315	252	452	281	328	400	358	548	562	513	655
84809	56	113	103	255	145	106	200	228	315	271	246	228
11209	77	103	112	281	151	197	183	244	294	374	262	222
107985736	8	31	18	52	43	19	24	20	31	38	66	32
26869	47	38	75	38	26	35	38	79	26	25	31	24
107985759	0	2	1	1	5	6	0	6	0	1	0	2
284729	69	111	63	217	73	104	100	207	163	353	274	406
100189045	0	8	6	6	10	0	0	8	0	14	0	12
6060	41	32	46	24	38	36	49	48	17	43	37	15
11223	69	176	145	457	174	132	171	313	356	454	345	414
100500876	0	7	5	2	2	3	5	0	3	0	0	0
100189298	0	20	0	0	0	0	4	10	0	0	0	9
112267871	38	51	21	94	59	70	56	54	137	127	144	129
7193	5	7	1	10	8	7	5	15	12	11	21	9
100189183	0	4	2	6	5	6	2	0	0	8	1	13
105376805	7	12	7	28	21	21	54	11	32	13	21	23
791226	2	6	0	7	2	3	6	1	11	1	0	7
26870	41	24	44	25	33	44	30	54	16	43	46	16
9696	243	351	168	719	228	288	578	388	632	606	813	881
4237	6	36	19	45	33	20	57	43	65	60	141	70
105376806	0	8	2	15	4	10	5	4	40	12	47	30
23400	129	137	157	299	131	135	234	130	256	320	401	346
6390	67	46	41	48	29	40	11	46	38	71	37	26
11240	63	105	81	225	99	135	147	126	231	205	235	223
105376808	0	15	6	27	12	6	3	26	13	10	0	12
400743	7	8	3	21	12	22	7	0	34	19	10	29
29943	76	74	58	250	84	120	144	144	148	226	232	287
51702	28	63	54	167	92	96	89	79	89	143	181	201
100616188	0	3	1	6	2	9	5	0	3	11	23	8
23569	30	211	168	316	81	141	139	169	131	198	174	184
353238	53	45	27	121	47	56	89	83	89	103	129	165
55920	229	123	173	228	200	184	205	217	178	180	219	215
55160	153	257	212	551	180	267	409	266	339	466	702	541
107984028	9	35	13	34	13	13	23	28	22	38	73	43
81569	12	42	22	59	28	36	49	39	41	48	53	75
105376809	6	17	5	43	23	11	12	10	38	32	40	50
105376812	18	3	13	24	37	9	16	3	3	20	30	28
101927876	24	13	9	29	23	26	30	5	39	27	23	37
84966	20	48	23	140	62	44	67	67	82	88	111	108
105376814	12	43	23	54	35	26	48	26	53	64	50	68
127707	35	72	37	160	57	53	87	92	161	140	94	175
5081	36	63	54	174	66	96	157	92	138	215	163	192
80834	14	45	23	83	24	39	55	73	59	77	177	117
8659	56	102	55	262	96	98	172	147	136	244	259	256
100616120	1	1	3	9	3	2	5	15	18	1	2	17
100302276	0	0	0	1	0	0	0	0	1	1	0	2
126917	96	111	103	211	187	122	147	153	159	191	286	176
105376815	30	22	19	31	33	20	46	44	71	24	50	41
23352	508	509	699	752	461	401	454	481	451	574	564	646
101927895	3	12	6	15	17	16	10	13	18	9	30	12
23065	86	98	61	140	110	84	62	101	109	162	141	147
51154	41	36	31	119	71	83	54	91	109	86	229	159
246181	8	44	20	88	30	40	40	39	94	48	57	97
22977	34	30	30	94	64	44	72	66	76	86	134	137
100506730	1	24	7	19	9	9	12	0	4	9	19	21
8574	58	52	55	151	47	67	126	127	69	101	127	103
54896	52	111	99	321	146	135	192	198	201	259	271	398
832	448	324	399	585	329	359	315	518	301	396	384	526
105376819	4	11	1	4	11	2	4	0	7	6	4	19
105376818	1	0	2	3	7	1	0	20	1	1	0	1
105376817	1	14	6	19	4	15	12	1	9	14	5	12
105378614	0	9	0	2	3	1	4	3	0	8	0	12
440574	23	57	58	64	68	47	59	81	72	93	47	67
100532736	12	19	21	59	28	54	50	62	33	57	63	73
644068	0	10	12	18	18	18	32	0	16	4	17	7
4681	32	47	27	145	45	88	99	71	97	123	138	175
3362	27	60	37	150	62	85	71	87	109	133	231	184
255104	56	136	91	231	138	123	185	123	230	223	256	244
54546	17	31	14	45	13	20	27	13	9	33	34	34
105376823	1	12	2	12	7	9	5	15	1	8	15	17
23252	28	31	50	94	85	55	72	33	48	67	68	102
30814	4	30	10	43	18	6	21	36	40	37	34	44
5320	10	22	6	37	22	27	21	13	38	37	66	14
5322	33	31	30	80	73	41	81	27	69	56	114	108
26279	16	46	25	62	29	33	39	25	66	49	59	72
64600	40	39	22	125	61	51	96	84	48	127	28	139
391013	7	36	12	37	40	13	36	5	27	48	50	44
127733	19	48	18	104	57	49	75	43	39	81	107	50
101928017	0	13	6	12	1	18	6	14	9	30	2	22
105376825	11	16	10	32	20	17	32	14	23	16	18	21
105376826	4	27	9	35	15	18	21	27	21	12	19	26
105376827	0	14	2	8	11	7	1	0	4	10	7	10
105376828	13	26	7	19	11	24	3	33	8	18	28	23
127731	128	173	115	398	178	161	290	177	314	387	338	432
339505	23	45	26	79	45	37	65	66	79	82	83	120
55450	6	12	18	40	10	13	37	20	10	31	4	40
79594	33	49	47	100	47	41	69	60	43	107	69	99
163933	29	33	27	76	41	45	78	88	80	75	178	130
978	16	16	31	49	11	30	51	57	51	71	51	50
65018	35	63	51	113	63	75	49	96	84	108	53	102
102464833	7	4	6	11	6	6	6	5	16	13	5	17
100861548	41	43	44	67	44	47	62	83	51	76	92	70
1650	95	64	104	69	104	74	90	130	78	96	142	110
57576	54	103	71	263	58	110	180	167	100	175	274	296
400745	56	81	74	240	124	125	143	154	177	270	371	383
112268222	18	17	22	43	39	21	23	25	39	24	17	41
50809	156	169	286	278	220	161	151	185	169	213	256	244
