GeneID	GSM8315917	GSM8315918	GSM8315919	GSM8315920	GSM8315921	GSM8315922	GSM8315923	GSM8315924	GSM8315925	GSM8315926	GSM8315927	GSM8315928	GSM8315929	GSM8315930	GSM8315931	GSM8315932	GSM8315933	GSM8315934	GSM8315935	GSM8315936
102466247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102466250	0	0	0	0	0	0	0	2	0	1	0	0	3	0	0	0	1	0	0	0
102466251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102466252	0	0	0	0	0	0	0	7	0	0	0	1	0	0	3	0	0	0	3	2
102466253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102466259	0	1	0	0	1	0	0	0	4	0	1	3	0	0	1	1	0	4	0	0
102466268	0	7	2	8	9	1	12	3	3	6	3	3	29	3	35	42	39	53	51	30
102466270	5	12	3	23	35	2	108	24	35	12	12	15	20	25	60	14	58	19	40	13
102466271	0	1	2	2	3	0	4	2	4	1	0	3	1	1	4	11	2	0	2	2
102466515	4	1	3	0	0	7	2	0	0	5	0	2	24	2	1	2	13	13	0	6
102466516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
102466518	0	5	0	1	0	2	0	0	4	0	0	1	0	0	0	1	3	4	0	3
102466519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102466615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102466616	0	0	2	0	0	0	0	0	0	1	0	3	0	0	0	3	0	0	0	0
