GeneID	GSM5106074	GSM5106075	GSM5106076	GSM5106077	GSM5106078	GSM5106079
105376759	1	0	0	0	2	1
107985469	12	18	5	6	12	5
200197	98	48	147	27	77	39
55092	294	187	349	148	219	348
727684	0	0	1	0	1	0
114827	6	2	9	22	9	24
101927417	2	1	1	7	3	5
101927441	1	3	5	6	3	3
79180	918	764	1635	3910	1352	2781
11330	2	2	5	13	3	2
63036	0	0	0	0	0	0
105376767	2	1	1	0	0	3
51032	6	2	2	9	6	9
842	295	219	254	375	178	147
23341	320	229	246	443	345	370
107397391	0	0	0	0	0	0
79814	19	18	23	129	43	42
84301	1192	979	907	1472	1079	960
6248	127	139	86	117	124	148
23207	1318	690	1242	1722	949	1758
284723	58	21	41	84	36	30
110806303	2	1	3	3	3	2
388595	0	2	0	0	0	0
54751	756	390	462	1057	562	2535
440567	41	83	72	52	71	61
729614	124	94	64	110	124	97
23013	1099	299	1102	1325	1040	1678
7709	585	321	676	754	541	655
149563	0	0	5	0	1	0
27129	464	39	222	71	302	1168
1187	5	2	5	0	1	1
1188	5	1	11	4	4	2
348487	18	31	22	65	9	3
1969	2286	3531	4550	2216	2057	1466
101927479	102	283	129	28	90	24
128272	498	381	503	772	491	334
101927546	304	548	294	63	228	153
79363	54	15	15	56	41	70
54455	624	536	488	610	482	522
26099	1140	527	738	1343	1046	2897
374955	718	327	538	907	629	1686
55707	903	743	694	1010	820	1329
107984921	38	11	22	21	31	16
114819	173	33	94	81	142	71
26871	1	0	0	0	0	0
107985757	0	0	0	0	0	0
100132147	1	0	0	0	2	1
107985758	0	0	0	0	0	0
7195	0	0	0	0	0	0
55672	490	144	244	405	342	494
105376794	224	74	422	338	174	293
84809	169	76	252	257	145	171
11209	126	43	173	104	65	39
107985736	3	4	13	14	9	8
26869	1	0	0	0	0	0
107985759	0	0	0	0	0	0
284729	3	0	5	6	3	1
100189045	0	0	0	0	0	0
6060	1	0	0	0	1	0
11223	96	58	110	72	67	21
100500876	0	0	0	0	0	0
100189298	0	0	0	0	0	0
112267871	0	0	0	1	2	0
7193	0	0	0	0	0	0
100189183	0	0	0	0	0	0
105376805	111	112	42	165	133	65
791226	0	0	0	0	0	0
26870	2	0	0	0	0	0
9696	903	253	870	1464	683	486
4237	85	13	16	418	65	1002
105376806	17	4	3	86	12	231
23400	623	343	416	1251	438	1116
6390	733	643	661	890	760	1066
11240	51	17	101	30	65	213
105376808	23	6	39	0	14	0
400743	0	0	10	2	2	12
29943	8811	7283	8964	191	5727	60
51702	931	1353	1240	88	1088	132
100616188	6	3	21	0	4	0
23569	15	0	4	0	6	37
353238	0	0	0	0	1	1
55920	1578	1188	2349	4569	2119	3612
55160	1479	979	1821	630	987	712
107984028	0	0	1	0	0	0
81569	1	0	0	0	1	0
105376809	0	0	0	1	0	0
105376812	0	0	0	6	0	0
101927876	0	0	0	0	0	0
84966	34	6	14	17	36	73
105376814	0	0	0	0	0	0
127707	127	15	162	5	14	11
5081	0	0	0	14	0	19
80834	0	0	0	0	0	0
8659	914	465	666	628	719	840
100616120	0	0	0	0	0	0
100302276	0	0	1	0	0	0
126917	1280	673	1358	4121	970	1817
105376815	0	0	0	5	0	1
23352	2499	796	1905	2356	2121	2744
101927895	17	5	14	19	15	33
23065	583	215	437	709	600	834
51154	484	276	570	1126	516	1072
246181	17	6	21	16	10	6
22977	39	48	42	56	66	10
100506730	66	21	27	44	43	33
8574	1132	565	514	587	600	655
54896	165	82	266	348	132	294
832	3683	2063	2488	2951	2874	3974
105376819	4	0	0	0	5	0
105376818	0	0	0	1	0	0
105376817	6	0	0	1	3	0
105378614	0	0	0	0	0	2
440574	1001	896	845	709	744	1085
100532736	2624	786	1166	584	1393	2731
644068	24	10	40	22	18	30
4681	2417	589	927	392	1189	2385
3362	3	1	2	11	2	2
255104	564	325	481	415	493	274
54546	0	0	0	0	0	0
105376823	1	0	0	0	0	0
23252	390	141	239	284	275	213
30814	0	0	0	0	0	0
5320	540	28	22	83	321	411
5322	133	20	33	20	75	112
26279	82	0	19	366	237	1
64600	1	0	0	2	1	82
391013	11	5	3	2	21	1
127733	165	14	41	27	75	95
101928017	66	21	19	8	63	11
105376825	5	0	4	2	8	0
105376826	0	0	0	0	0	1
105376827	0	0	0	0	0	0
105376828	0	0	0	0	0	0
127731	0	0	4	1	4	0
339505	0	0	0	0	0	1
55450	934	1212	325	56	335	417
79594	461	253	278	337	374	654
163933	8	13	11	2	14	33
978	753	1685	379	19	491	297
65018	1002	722	556	391	595	1038
102464833	74	15	13	15	36	99
100861548	963	881	824	727	672	914
1650	1863	966	1545	2714	1807	2868
57576	18	8	5	10	15	45
400745	3	0	4	5	7	162
112268222	948	581	794	827	639	630
50809	2899	928	1965	2642	2163	2899
8672	1075	490	1008	1176	986	1623
105376830	0	0	6	2	1	0
105376829	1	0	2	0	0	1
100302155	0	0	0	0	0	0
1889	1412	262	551	3963	1470	2381
100506801	18	1	6	27	27	2
105376832	0	0	0	0	0	0
84224	166	99	145	125	219	162
249	52	71	74	160	179	228
105376834	0	0	0	0	0	0
5909	168	177	182	196	128	116
84196	1290	581	1114	1397	1269	947
401944	1641	236	545	1039	905	984
3339	6049	407	1631	3035	3602	8182
23436	1	0	1	0	0	0
10136	0	0	0	0	0	0
101928043	2	0	2	7	8	1
29092	198	109	104	241	240	157
112268223	4	3	2	15	10	6
998	4054	4011	2987	4579	3567	5385
54361	425	348	258	152	217	581
105376845	62	79	62	16	23	59
105376850	1	0	0	0	1	0
107985377	0	0	0	0	0	0
100616433	0	0	0	0	0	0
105376856	0	0	0	0	0	0
9923	892	160	630	917	755	707
2046	0	0	0	1	3	5
102466615	0	0	0	0	0	0
712	436	123	492	631	731	3094
714	421	99	593	914	780	3624
713	332	83	501	703	648	3450
2048	27	10	7	94	53	217
100616391	0	0	0	0	0	0
100422914	0	0	0	4	1	7
646262	2	0	0	0	0	0
729059	0	0	6	1	0	2
23028	854	328	806	1619	770	1355
100422866	1	0	0	0	0	0
7798	531	188	314	528	505	2188
3352	0	0	0	0	2	3
100996511	177	146	360	213	196	46
10236	1600	1008	1053	2468	1755	2826
80818	759	570	548	429	660	635
148898	122	49	78	74	102	59
6920	691	314	702	463	431	151
55616	868	502	703	349	415	354
1870	199	170	224	333	195	114
101928163	1	0	2	4	1	4
105376859	1	0	4	0	6	1
3399	921	221	358	478	644	1649
107984928	1	0	0	1	1	3
259283	4	2	1	8	19	0
6135	15366	13174	14461	11964	12367	9933
6924	836	645	761	1039	881	1112
100506963	116	84	100	128	102	128
57095	936	1190	866	973	828	893
105376860	81	18	63	73	54	108
11313	763	736	924	959	712	872
2582	954	1154	1473	534	572	573
3155	595	441	395	530	422	566
105376861	0	1	0	0	4	0
2517	544	228	332	976	471	501
1269	93	24	62	264	284	13
107984929	2	0	0	13	4	0
100616492	0	0	0	0	0	0
55629	1694	1120	1342	2056	1763	2145
10772	2126	1119	2191	3523	2264	1920
105378615	0	0	0	0	0	0
105376863	1	0	0	0	0	0
107984931	1	0	1	0	1	1
127294	10	8	11	12	14	75
107985737	0	1	0	0	1	0
105376864	0	0	0	0	0	0
58985	239	249	285	65	186	213
163702	206	122	141	413	193	286
284632	4	1	1	0	0	2
105376871	9	3	19	33	9	18
57822	1687	1854	2140	450	1053	355
90529	122	115	75	130	108	353
57185	738	624	385	560	610	804
100750325	1	2	7	2	7	6
11123	733	719	801	621	830	640
100506985	43	24	37	42	52	38
400746	10	5	17	16	17	2
10250	1615	630	1291	1464	1466	1178
25932	3595	794	581	2128	2460	8492
105376876	1	0	0	0	0	0
864	210	45	168	635	490	492
102465437	1	0	0	1	0	1
107984932	0	0	0	0	7	1
105376878	10	2	13	30	21	49
100616365	0	0	0	0	0	0
105376879	0	0	0	1	0	3
25949	776	613	745	798	759	896
57035	1967	1431	2040	1369	2243	957
105376882	2	2	1	0	1	0
6007	26	11	20	24	23	10
23585	1033	1045	832	956	764	1390
6006	566	667	543	586	462	744
55219	969	1100	744	513	614	407
26119	616	290	522	738	628	744
57134	391	118	113	164	356	652
57190	1115	321	682	1134	987	2528
56181	678	357	667	382	471	515
646471	188	30	168	78	115	86
79000	141	66	116	166	101	182
164091	533	493	649	316	384	371
3925	1188	1047	1255	5416	1595	2269
100500808	46	17	46	234	64	135
105376885	0	0	0	0	0	0
5051	280	209	263	273	272	265
101928216	3	2	0	1	1	3
2134	15	0	2	3	7	12
7780	2	1	1	2	0	4
105376910	0	0	0	1	0	0
84676	10	0	1	0	3	2
149420	250	221	215	415	241	266
105376886	0	0	0	0	0	1
79927	205	28	25	54	60	63
110806296	0	0	0	0	0	0
51042	184	169	268	419	216	397
10256	363	403	675	357	376	283
378807	0	3	2	0	0	0
101928303	3	1	0	0	1	1
64793	196	149	315	443	206	323
83442	3031	5431	4083	2838	3472	3568
91544	424	126	498	835	739	400
1043	324	96	292	811	868	295
55057	1778	1426	2502	332	965	464
257101	4	0	12	8	14	4
79727	1	0	0	0	0	0
79947	405	279	406	362	401	534
101928324	8	13	10	4	6	5
3151	3387	2341	3116	6487	4058	4636
6195	360	201	558	989	644	1397
100302190	0	0	0	0	0	0
105376888	0	0	0	0	0	1
101928728	13	14	23	29	10	10
8289	1298	446	1016	1683	1400	1265
55650	239	176	165	225	247	280
84243	671	437	669	1121	523	793
2810	14484	12569	20729	9175	11333	23352
54707	537	169	427	546	428	539
63906	149	75	94	210	146	269
10726	1156	652	890	1712	1008	1623
8431	0	0	0	1	0	1
126695	258	235	333	367	160	249
388610	1292	1923	4132	1332	916	172
115572	2824	2223	1498	167	1177	306
101928391	0	0	5	2	12	44
6548	408	154	356	810	420	982
102723760	0	0	0	0	0	0
105376890	0	0	0	0	0	0
23038	807	206	510	1353	756	1099
84065	633	451	484	440	419	567
644961	19	0	6	18	19	33
84958	2226	1724	2693	1598	1683	756
9064	1270	409	2162	664	1040	1019
8547	10	18	12	11	10	50
388611	167	153	217	16	64	18
2827	21	7	15	16	10	12
10163	3534	2653	2624	2887	2798	3043
105376892	7	12	6	10	15	1
27245	1561	657	2220	796	1017	628
2268	141	73	201	237	248	355
111216282	0	3	1	0	0	8
2537	302	74	196	689	610	10871
199870	184	126	218	187	230	238
23673	1294	1376	1043	902	994	1235
5511	567	397	456	875	526	863
677774	0	0	0	2	0	0
9473	371	109	208	573	448	639
6118	475	314	344	819	568	720
27293	25	23	18	26	54	23
55113	132	89	85	130	200	142
2140	517	498	295	566	383	424
5724	189	188	216	280	250	1190
22826	1009	622	773	1382	1036	1962
93974	1056	1824	1315	1305	1119	1274
83667	447	877	254	107	335	276
54797	282	238	224	348	228	349
65979	1141	1470	763	664	831	663
1104	508	348	554	1282	508	961
8420	562	968	700	690	539	493
6080	5	2	3	3	8	11
26768	17	9	21	13	14	12
54952	313	425	366	336	295	385
85028	289	574	443	498	356	269
692212	10	45	9	26	15	4
677838	30	40	52	53	26	27
677825	10	42	22	10	13	5
692073	23	27	14	21	29	10
115273	19	10	8	37	16	97
6883	309	314	301	409	242	412
105378616	4	3	1	5	9	5
26824	0	0	0	0	0	0
10691	232	99	165	254	198	248
51441	948	1066	1151	1491	1095	1173
4985	3	1	2	4	3	0
2035	767	428	547	920	861	594
399474	298	238	170	196	182	382
6429	1692	939	2154	2103	1427	1334
51102	256	110	240	326	179	253
10076	229	43	197	108	113	277
101928460	0	0	0	0	0	0
107984933	0	0	0	0	0	0
107984934	0	0	0	0	1	1
101929406	0	0	0	0	0	1
105378617	0	0	2	0	0	2
105378618	0	0	0	0	0	0
4146	6	0	8	13	10	13
100129196	31	6	34	44	33	20
7805	1962	391	1151	6268	4369	5597
100616164	1	0	0	4	3	3
105378620	4	0	2	7	11	9
105378621	0	0	0	0	0	0
105378622	7	0	1	0	4	4
400748	0	0	0	1	0	0
9672	919	68	209	478	573	1972
9698	1184	849	1045	1607	1156	1604
692234	4	0	8	4	5	2
692235	3	0	4	2	5	4
692200	0	0	0	0	0	3
107984935	3	4	0	2	0	0
79570	5	7	3	0	2	3
9410	280	147	205	490	314	605
51538	353	226	276	508	351	739
2170	106	21	30	22	33	106
105378623	0	0	0	0	0	0
107985470	0	0	0	0	0	0
347735	1804	1249	1426	1338	653	2540
105378625	11	1	0	1	4	0
105379772	15	4	5	0	4	4
149086	15	4	4	1	4	0
284551	8	2	5	4	3	0
105378626	19	11	20	3	11	28
64129	937	443	478	406	608	1131
3061	70	27	50	98	58	120
553115	907	603	778	1087	751	1181
107985471	21	8	13	22	18	36
105378628	2	2	0	2	0	3
1307	1649	291	948	448	883	2707
101929444	15	1	2	2	18	33
576	56	9	15	36	30	128
100423028	0	0	0	1	0	0
90853	12	0	2	4	9	104
8073	1475	842	1024	2312	1683	2910
10657	2010	1160	1482	3005	1953	2250
55116	211	93	212	343	163	243
100847018	0	0	0	0	0	0
23633	1194	671	798	1221	983	1674
200081	981	533	704	1062	1005	1661
79140	50	24	25	119	68	65
56063	120	87	135	199	122	152
55721	43	20	47	101	50	61
149069	22	6	33	27	18	16
8668	2094	1557	2277	2908	2020	2572
339483	306	110	163	110	270	96
84734	42	13	44	31	36	101
3932	176	16	170	693	350	139
3065	1995	1246	1579	3693	1910	2370
65108	453	184	178	3259	805	1385
105378629	1	2	0	5	6	2
81629	104	45	104	122	82	54
100128071	69	56	127	86	59	36
55108	1100	421	604	1013	883	1404
728116	1	0	0	4	1	0
653121	174	44	90	110	121	233
102723870	1	1	1	2	4	4
339487	282	384	342	421	322	401
5928	1354	613	1010	2429	1474	1575
81493	535	247	433	749	500	783
57648	1676	1281	2784	2710	1594	2033
8565	856	475	787	1509	762	1412
64766	377	175	296	550	478	490
252995	60	8	26	17	18	84
105378631	0	0	0	0	0	0
3208	50	93	69	55	25	45
113452	984	1177	1117	948	679	1056
105378632	0	2	1	0	0	1
127544	522	486	372	614	457	1064
204	1693	1196	1592	2206	1725	2317
105378635	0	0	0	0	1	0
113451	52	19	23	46	49	93
112268224	3	0	0	2	0	3
55223	183	65	161	168	142	189
149076	418	121	320	324	285	417
127550	0	0	3	1	0	1
1912	1297	365	834	1248	1093	2874
100500853	34	2	15	32	25	91
101929464	0	0	1	3	7	2
7579	108	22	56	87	81	176
114784	17	2	5	27	10	118
105378638	0	0	0	1	0	1
127540	0	0	0	0	0	0
402779	1	0	0	0	0	0
84970	0	0	0	0	0	0
105378639	0	0	0	0	0	0
105378640	0	0	0	0	0	0
105378641	0	0	0	1	0	0
693137	0	0	0	0	0	0
105378642	12	5	4	12	0	4
2709	717	634	895	480	394	678
127534	18	47	57	47	42	165
2707	701	558	1428	756	456	1595
2701	125	34	21	155	144	301
113444	456	286	388	450	480	746
58512	7	3	21	29	12	20
653160	67	28	37	59	80	36
100506144	293	109	113	309	246	441
9204	519	332	698	594	497	436
79830	342	233	381	337	335	348
105378644	0	2	12	0	6	1
6421	4875	2110	4750	6606	4453	3957
9202	736	335	627	1004	741	987
100861513	9	0	2	9	11	23
79932	729	290	729	696	769	827
23154	268	78	181	404	289	474
339488	82	58	52	86	116	53
105378645	9	1	6	17	21	12
5690	1008	781	819	1698	1159	2698
105378646	0	0	0	0	0	0
127703	176	31	61	118	158	451
63967	33	13	27	316	77	395
192670	726	353	619	647	552	736
26523	552	221	337	681	471	607
192669	613	219	425	595	580	596
105378647	0	0	1	1	2	0
27285	6	0	5	6	1	5
54936	493	359	655	550	401	595
1296	402	35	159	88	218	404
27095	862	760	846	931	758	1029
55700	1339	735	1326	1723	1237	4169
9967	1968	891	1400	2627	1989	2214
79729	149	76	206	139	116	225
55194	237	148	223	217	209	587
83931	1295	511	846	1046	630	852
84967	249	165	251	478	342	574
127700	92	87	47	89	62	66
109616970	2	0	0	0	0	2
107984940	16	3	0	0	5	0
64960	687	711	942	1182	688	906
1441	61	5	53	100	57	581
107984941	0	0	0	0	0	0
105378648	0	0	0	0	0	0
2899	157	15	35	209	37	70
100422898	0	0	0	0	0	0
107984942	0	0	0	0	0	1
728431	56	85	73	168	80	217
80149	648	309	868	3035	1053	1034
102465438	3	1	7	7	9	8
64769	836	866	824	1114	926	1023
100847010	4	1	3	4	2	3
105378649	15	9	8	16	12	28
79753	274	219	218	319	260	361
7802	130	36	65	45	69	67
29889	593	397	916	1030	573	790
284654	105	3	14	22	45	13
54955	248	129	187	333	253	376
55143	88	96	132	486	180	331
284656	24	16	22	20	27	1
105378650	0	0	0	0	0	0
