GeneID	GSM741690	GSM741691	GSM741692	GSM741693	GSM741694	GSM741695
100287898	1	1	0	0	4	1
105378603	0	0	0	0	0	0
105378602	0	0	0	0	0	0
105378601	0	0	0	0	0	0
112268220	0	0	0	0	0	0
107985732	0	0	0	0	0	0
105378600	0	0	0	0	0	0
105378598	0	1	2	0	0	1
107984904	0	0	0	0	0	0
105378599	0	0	0	0	0	0
140625	0	0	0	0	0	0
440556	0	0	0	0	1	2
63976	0	0	1	0	2	0
100422968	0	0	0	0	0	0
105378606	0	0	0	0	0	0
107984909	0	0	1	0	0	0
105378605	0	0	0	0	0	1
105378604	1	0	0	2	2	1
27237	37	50	47	44	92	103
1953	39	49	28	59	174	131
105378608	0	0	0	2	0	2
693135	0	0	0	0	0	0
105378607	0	0	0	0	0	0
127262	863	651	646	287	685	619
49856	55	43	22	98	100	181
7161	19	16	7	34	22	89
105378610	0	0	0	0	0	0
105378609	0	0	0	0	0	0
57212	11	6	1	43	43	45
148870	0	0	0	0	0	1
388588	2	1	0	1	0	0
57470	112	57	53	93	124	209
9731	23	25	16	87	82	189
1677	1	1	2	5	9	25
107984910	0	0	0	1	0	0
339448	133	78	50	153	258	190
100133612	0	0	1	0	1	0
728716	0	0	0	0	0	0
105376672	0	0	0	0	0	0
105376673	0	0	0	0	0	0
284661	0	0	0	0	0	0
105376674	0	0	0	0	0	0
105376679	0	0	0	0	0	0
107985376	0	0	0	0	0	0
55966	2	7	2	7	3	4
105376680	0	0	0	0	0	0
102724429	0	0	0	0	0	0
105376681	0	0	0	0	0	0
105376682	0	0	0	0	0	0
107984911	0	0	0	0	0	0
105376686	0	0	0	0	0	0
100616421	0	0	0	0	0	0
261734	14	8	6	35	63	72
8514	27	17	11	49	133	341
26038	0	0	0	0	2	1
105376687	0	0	0	0	0	0
6146	1319	870	793	1080	1444	1269
107985733	3	1	4	4	2	5
102724450	0	0	1	0	2	0
388591	2	3	5	13	19	18
23463	362	455	361	452	487	856
148645	0	0	1	3	0	8
390992	0	0	0	0	0	0
387509	22	27	16	62	423	144
11332	12	13	8	35	81	240
54626	119	66	56	61	185	174
83715	45	20	10	77	90	114
100422975	0	0	0	0	0	0
8718	12	3	1	18	7	18
57449	117	102	48	94	69	90
79707	72	42	29	167	193	377
80835	0	0	1	1	2	0
107984912	0	0	0	0	0	0
3104	22	15	17	28	38	44
9903	289	190	207	218	417	306
107984913	1	1	2	0	3	2
148479	34	81	64	66	75	124
90326	37	37	23	51	92	96
55735	53	63	40	132	162	192
100505887	0	0	0	0	0	0
110841581	0	0	0	1	1	0
23261	67	55	36	182	126	143
105376692	0	0	0	0	0	0
102725193	0	0	0	0	0	0
101928836	0	0	1	0	0	0
105376691	0	0	0	0	0	0
105376689	0	2	1	3	2	1
9341	1113	916	767	655	845	1134
8863	20	87	38	33	112	109
10911	0	2	3	0	10	10
3604	1	0	1	14	11	67
11315	37	18	15	101	121	180
54206	36	62	60	277	139	264
107984915	0	0	0	0	1	0
102724539	0	0	0	1	0	1
105376695	0	0	0	0	1	0
50651	0	0	0	2	0	2
473	97	124	45	189	150	179
102724552	0	1	0	2	1	2
106632271	1	1	0	1	0	6
2023	5511	4737	2886	9537	5152	12892
102465436	0	0	0	0	0	0
100505975	2	0	0	1	2	1
112268261	1	1	0	2	2	3
765	0	2	0	0	1	0
155184	0	0	0	0	0	0
6518	46	20	27	53	30	216
80045	727	595	414	135	163	199
106614088	7	13	13	9	26	24
407040	0	0	0	0	0	0
102724571	5	8	4	6	14	6
9563	74	64	24	175	154	270
80176	253	173	123	518	318	487
100506022	1	1	0	1	3	6
84275	61	24	17	149	52	92
199953	11	7	3	36	35	77
107985734	2	1	0	2	0	5
105376712	0	0	0	0	0	0
5293	37	18	8	94	102	217
644997	0	0	0	0	0	1
101929074	0	0	0	9	2	2
22883	557	343	156	1995	1210	3810
56998	462	380	295	149	129	240
105376717	10	7	7	2	3	4
84328	232	139	115	233	311	374
64802	72	56	32	38	68	83
113391335	0	0	0	0	1	0
100847055	0	0	0	0	0	0
116362	145	109	142	97	36	9
10277	326	207	131	421	410	629
23095	636	657	492	636	646	984
105376725	0	1	0	1	1	3
5226	9525	5011	3987	5657	1972	1616
100526739	8	7	4	14	19	31
378708	9	7	6	19	25	40
1325	0	0	0	0	1	2
1676	131	124	71	282	243	391
5195	16	15	6	34	33	42
54897	81	87	78	110	88	181
105376733	0	0	0	0	0	0
105376735	0	0	0	4	2	5
148345	0	0	0	0	0	2
23435	440	397	240	857	1170	961
10747	2	3	1	7	4	2
6723	21	18	8	85	47	102
5394	93	98	26	174	255	402
105376736	2	3	1	5	6	7
2475	121	120	53	274	287	778
100873935	0	1	0	4	5	7
10218	1	0	1	4	2	6
29914	87	40	43	87	107	202
105376737	0	1	1	3	5	0
105376739	0	0	0	0	0	0
105376740	0	0	0	0	0	0
57540	0	0	0	0	2	0
112268221	0	0	0	0	1	0
101929181	0	0	0	0	0	0
26232	6	1	2	4	2	0
93611	30	11	10	62	41	34
26270	63	47	30	68	51	97
10459	42	28	17	159	102	241
374946	0	1	0	3	3	7
57085	109	84	34	135	147	277
284498	10	11	6	12	13	15
102724659	0	0	0	0	0	0
4524	65	93	40	82	69	119
1185	3	10	5	36	30	46
100379251	1	1	0	6	4	4
4878	0	0	0	3	0	0
4879	0	0	0	0	0	0
26829	1392	5499	17397	38442	2951	217346
90231	321	180	130	307	317	457
5351	99	84	44	674	468	912
9927	821	701	441	778	1604	2410
60672	13	7	5	24	21	41
102466982	0	0	0	0	0	0
943	0	1	0	2	0	13
102465836	1	0	0	1	0	1
7133	34	19	12	65	83	314
100616438	0	0	0	0	0	0
107984917	0	0	0	0	0	0
55187	1232	1211	438	853	1220	1539
677885	199	54	73	40	67	62
105376744	0	3	0	0	0	2
9249	291	235	184	105	372	123
102466722	0	0	0	0	0	0
343066	0	0	0	0	0	0
126767	0	0	0	0	0	0
93190	0	0	0	0	0	0
390999	0	0	0	0	0	0
65121	0	0	0	0	0	0
105376745	0	0	0	0	0	0
440560	0	0	0	0	0	0
343069	12	12	11	30	44	30
65122	0	0	0	0	0	0
400735	0	0	0	0	0	0
343071	0	0	0	0	0	0
441871	0	0	0	0	0	0
440561	0	0	0	0	0	0
101929983	0	0	0	0	0	0
649330	3	2	1	8	11	8
441873	0	0	0	0	0	0
649324	0	0	0	0	0	0
440563	7	7	7	20	32	19
645354	0	0	0	0	0	0
645359	0	0	0	0	0	0
101060301	3	3	1	7	10	8
343070	0	0	0	0	0	0
400736	0	0	0	0	0	0
391003	0	0	0	0	0	0
343068	0	0	0	0	0	0
391002	0	0	0	0	0	0
645382	0	0	0	0	0	0
653619	0	0	0	0	0	0
729528	0	0	0	0	0	0
645414	0	0	0	0	0	0
391004	0	0	0	0	0	0
645425	0	0	0	0	0	0
126755	0	0	0	16	0	16
102724856	0	0	0	0	0	0
107984918	0	0	0	0	0	1
10630	25	11	1	522	203	432
107984919	0	0	0	0	1	0
105378612	0	0	0	0	0	2
105376756	0	0	0	0	0	0
7799	136	167	115	211	189	251
23254	208	377	299	58	130	99
107985467	0	3	0	21	10	3
107985468	0	0	0	1	3	1
105376762	0	0	0	1	1	0
105376759	0	0	0	5	1	0
107985469	3	0	4	4	3	0
200197	12	6	9	3	4	6
55092	89	86	70	31	107	225
727684	2	2	0	1	6	2
114827	0	1	0	2	11	12
101927417	0	0	0	2	4	1
101927441	0	0	0	0	5	1
79180	100	116	77	109	193	335
11330	0	0	0	1	1	1
63036	0	2	0	0	1	0
105376767	1	1	0	0	1	0
51032	1	1	1	0	1	0
842	88	131	61	78	91	73
23341	47	44	24	101	145	197
107397391	5	4	5	6	4	20
79814	2	10	4	20	53	23
84301	223	332	177	275	331	476
6248	47	83	50	65	90	137
23207	275	322	255	241	304	558
284723	3	1	1	7	1	3
110806303	0	1	0	1	0	0
388595	0	0	0	0	0	0
54751	29	37	19	159	184	245
440567	176	139	125	181	385	165
729614	3	3	7	6	15	20
23013	49	70	25	230	261	514
7709	61	45	44	74	99	142
149563	0	0	0	0	0	0
27129	2	0	0	13	32	7
1187	0	0	0	1	0	0
1188	0	0	0	2	0	0
348487	12	7	2	13	2	20
1969	1033	1887	1140	373	393	574
101927479	24	39	59	5	6	6
128272	117	75	50	114	85	189
101927546	215	181	218	13	20	29
79363	6	6	2	8	6	9
54455	96	155	133	117	136	239
26099	207	230	166	266	287	445
374955	71	67	47	111	128	186
55707	340	254	203	221	257	507
107984921	3	2	0	8	9	6
114819	1	7	0	12	9	12
26871	125216	66663	58360	144759	98317	151641
107985757	1	4	3	0	2	4
100132147	15	18	27	7	5	9
107985758	15	14	27	6	3	9
7195	8	60	41	58	21	83
55672	55	50	24	142	133	125
105376794	4	0	3	24	22	18
84809	2	0	2	17	13	11
11209	2	2	2	13	6	4
107985736	0	0	0	2	4	3
26869	125572	66469	58380	144674	98406	143309
107985759	0	0	2	0	0	10
284729	0	0	1	1	2	5
100189045	2	22	42	15	4	82
6060	125449	66842	58939	145747	98890	149202
11223	5	2	1	7	6	5
100500876	0	0	0	0	0	0
100189298	9	58	40	54	20	118
112267871	8	13	18	7	3	6
7193	8	12	18	4	3	6
100189183	0	0	0	0	0	0
105376805	6	11	6	16	23	15
791226	1	2	11	0	0	26
26870	125384	66901	59007	145759	99094	148727
9696	2	5	5	24	81	25
4237	1	0	0	45	31	61
105376806	0	0	0	2	1	4
23400	199	140	220	259	215	338
6390	282	268	194	351	414	587
11240	5	10	5	33	13	46
105376808	0	3	1	0	0	0
400743	0	0	0	0	0	0
29943	1745	3253	1938	20	125	1
51702	60	147	158	27	144	535
100616188	0	0	0	0	0	0
23569	0	1	0	0	1	0
353238	0	0	0	0	0	0
55920	142	151	98	517	579	1698
55160	379	455	345	56	65	164
107984028	0	0	0	0	0	0
81569	0	0	0	0	6	2
105376809	0	0	0	0	0	0
105376812	0	0	0	0	0	0
101927876	0	0	0	0	0	0
84966	0	0	0	3	2	4
105376814	0	0	0	0	0	0
127707	46	30	39	1	4	1
5081	0	0	0	0	0	0
80834	0	0	0	0	1	0
8659	383	262	173	145	231	270
100616120	0	0	0	0	0	0
100302276	0	0	0	0	0	0
126917	372	195	142	484	502	525
105376815	1	0	0	0	0	1
23352	658	738	357	1552	1887	3055
101927895	1	1	1	6	4	7
23065	66	69	30	244	290	669
51154	92	97	58	196	278	387
246181	13	13	11	12	10	14
22977	9	13	19	8	10	19
100506730	6	7	2	11	8	16
8574	530	303	288	232	223	464
54896	30	18	20	44	58	80
832	1659	1254	947	1028	1059	1723
105376819	0	0	0	0	0	0
105376818	0	0	0	0	0	0
105376817	0	0	0	0	0	0
105378614	0	0	0	0	0	0
440574	22	17	9	27	35	79
100532736	302	207	146	323	306	596
644068	45	70	58	60	65	59
4681	306	211	148	327	314	609
3362	0	1	2	0	0	0
255104	126	206	125	22	21	115
54546	0	0	0	0	0	0
105376823	0	0	0	0	0	0
23252	22	15	12	65	43	53
30814	0	0	0	0	0	0
5320	3	4	6	1	34	30
5322	1	0	0	3	2	1
26279	1	0	0	3	1	14
64600	0	0	0	0	1	8
391013	0	0	0	0	0	0
127733	9	8	1	1	4	8
101928017	0	0	0	1	0	0
105376825	0	0	0	0	0	0
105376826	0	1	1	0	0	0
105376827	0	0	0	0	0	0
105376828	0	0	0	0	0	0
127731	0	0	0	0	0	0
339505	0	0	0	0	0	0
55450	370	400	482	57	39	67
79594	259	198	180	173	217	292
163933	2	2	0	2	1	4
978	475	286	556	4	7	84
65018	148	108	116	44	46	117
102464833	3	3	3	2	1	3
100861548	107	79	62	76	83	164
1650	900	679	412	1139	1102	2248
57576	2	0	0	10	4	5
400745	0	3	3	49	13	27
112268222	189	109	76	181	259	277
50809	984	627	445	1091	1232	1484
8672	164	213	124	442	552	642
105376830	3	0	2	4	1	4
105376829	1	0	0	2	2	3
100302155	0	0	0	0	0	0
1889	73	43	18	529	629	712
100506801	1	0	1	3	4	2
105376832	0	0	0	0	0	0
84224	29	23	10	61	176	57
249	12	4	8	22	23	102
105376834	0	0	0	1	0	0
5909	52	75	79	106	46	99
84196	61	39	33	199	238	317
401944	14	11	4	104	137	168
3339	124	99	40	1364	1469	1732
23436	0	0	0	0	0	0
10136	0	0	0	0	0	0
101928043	0	0	0	1	0	0
29092	45	13	23	60	123	79
112268223	1	0	1	2	5	3
998	433	475	337	445	971	1173
54361	205	153	120	6	126	49
105376845	11	6	6	1	3	0
105376850	0	1	0	0	0	0
107985377	0	0	0	0	0	0
100616433	0	0	0	0	0	0
105376856	0	0	0	0	0	0
9923	72	45	20	122	223	253
2046	0	0	0	0	1	4
102466615	0	0	0	0	0	0
712	100	39	35	266	179	1153
714	127	54	43	330	305	1220
713	90	52	37	283	216	1604
2048	4	6	2	42	178	110
100616391	0	0	0	0	1	0
100422914	0	0	0	0	3	2
646262	0	0	0	0	0	0
729059	0	0	0	0	0	0
23028	116	103	84	444	912	1933
100422866	0	0	0	0	2	1
7798	140	147	67	455	1512	514
3352	0	0	0	6	1	4
100996511	8	5	4	34	54	24
10236	740	547	339	1475	2408	1948
80818	479	352	177	303	1018	527
148898	10	8	0	14	29	32
6920	18	20	17	19	61	20
55616	122	66	72	68	72	55
1870	55	25	12	23	57	168
101928163	0	1	0	0	2	3
105376859	0	0	0	1	2	2
3399	35	36	13	203	243	229
107984928	0	0	0	1	0	0
259283	0	0	0	0	0	0
6135	4374	3028	2414	3360	6132	3650
6924	151	112	67	212	401	450
100506963	17	9	6	26	47	41
57095	72	63	82	59	89	147
105376860	6	6	6	6	6	2
11313	152	137	98	118	138	168
2582	708	551	597	89	219	180
3155	321	263	204	149	204	302
105376861	0	0	0	0	0	0
2517	159	153	115	178	171	510
1269	0	0	0	0	2	1
107984929	0	0	0	0	0	0
100616492	0	0	0	0	0	0
55629	37	94	37	154	142	192
10772	370	270	149	650	1079	912
105378615	0	0	0	0	0	0
105376863	0	0	0	0	0	0
107984931	0	0	0	0	1	0
127294	2	0	1	4	49	12
107985737	0	0	0	0	2	1
105376864	0	0	0	1	2	0
58985	16	20	12	25	22	45
163702	36	36	27	92	125	109
284632	0	0	0	0	0	0
105376871	0	0	1	7	5	5
57822	443	343	246	146	160	138
90529	57	33	29	69	166	106
57185	233	290	309	144	354	207
100750325	0	0	0	0	2	0
11123	337	401	206	390	420	373
100506985	23	16	9	22	20	16
400746	0	2	0	22	4	5
10250	39	74	29	204	184	327
25932	264	209	176	2375	2895	2539
105376876	0	0	0	0	0	0
864	12	11	3	31	23	97
102465437	0	0	0	0	0	0
107984932	0	0	0	3	1	3
105376878	2	3	0	5	6	6
100616365	0	0	0	0	0	0
105376879	1	0	0	0	1	0
25949	23	30	21	71	99	64
57035	76	95	82	133	228	158
105376882	0	0	0	0	0	0
6007	5	1	1	5	4	2
23585	471	427	413	439	632	673
6006	165	132	130	167	258	266
55219	413	738	753	158	393	239
26119	82	88	57	106	674	273
57134	27	13	7	27	41	64
57190	76	71	37	259	270	554
56181	108	63	57	143	211	141
646471	11	10	2	15	19	11
79000	23	12	17	59	168	77
164091	377	265	194	165	729	189
3925	303	166	86	1028	1806	1356
100500808	2	2	0	7	15	11
105376885	0	0	0	1	1	0
5051	114	136	84	69	261	183
101928216	0	0	0	0	0	2
2134	0	0	0	2	0	3
7780	0	0	0	0	0	0
105376910	0	0	0	0	0	0
84676	0	0	0	0	0	0
149420	138	83	42	85	343	159
105376886	0	0	0	0	0	0
79927	6	3	1	3	5	14
110806296	0	0	0	0	0	0
51042	40	28	18	89	122	113
10256	38	57	42	23	49	55
378807	0	0	0	0	0	0
101928303	0	0	0	0	0	1
64793	24	20	18	92	225	199
83442	2514	2466	2022	1022	1658	1899
91544	23	19	6	34	67	139
1043	31	28	9	24	28	523
55057	1049	1392	1127	81	726	371
257101	5	2	0	1	0	3
79727	0	0	0	0	1	0
79947	343	279	226	198	439	404
101928324	0	1	2	1	7	5
3151	170	105	58	194	502	494
6195	15	15	6	42	126	237
100302190	0	0	0	0	0	0
105376888	0	0	0	0	1	0
101928728	5	3	5	3	5	2
8289	83	73	40	310	520	686
55650	128	95	49	50	320	194
84243	298	173	112	321	820	379
2810	7225	6935	4108	2803	7195	4224
54707	91	59	67	165	271	155
63906	10	14	6	28	35	29
10726	31	33	20	102	118	160
8431	0	0	0	0	0	0
126695	166	105	89	78	243	147
388610	1878	2154	961	23	548	32
115572	184	168	159	7	28	39
101928391	1	0	0	0	2	2
6548	87	85	68	187	345	367
102723760	0	0	0	0	0	0
105376890	0	0	0	0	0	0
23038	158	91	98	138	327	331
84065	174	195	141	108	290	153
644961	118	168	297	312	167	974
84958	481	222	204	126	269	230
9064	176	184	73	63	254	221
8547	0	0	0	6	4	11
388611	29	19	14	5	1	12
2827	2	2	1	17	24	18
10163	674	846	572	683	1453	1162
105376892	0	0	0	1	9	0
27245	39	58	35	79	111	83
2268	30	15	8	35	36	290
111216282	0	0	0	0	1	0
2537	36	27	16	724	762	3570
199870	174	69	60	110	331	167
23673	593	592	355	297	633	462
5511	65	51	50	109	336	214
677774	1073	1249	1506	1892	1962	2248
9473	51	84	40	88	116	353
6118	160	128	121	231	736	529
27293	6	2	4	13	16	6
55113	61	39	39	37	51	33
2140	470	505	456	327	1223	669
5724	257	215	254	112	454	526
22826	209	172	138	327	737	453
93974	100	122	119	130	291	168
83667	339	703	806	119	140	81
54797	188	145	145	120	262	127
65979	602	1062	849	329	669	380
1104	33	43	21	101	238	234
8420	63	60	84	100	127	63
6080	89332	47183	43656	38020	49884	26043
26768	89076	51612	48974	39305	49262	30277
54952	116	79	81	77	218	132
85028	118	275	730	481	204	1648
692212	4	21	37	31	12	57
677838	52	112	416	290	67	959
677825	35	95	273	156	47	649
692073	343	851	1837	1209	448	3978
115273	3	5	2	25	8	92
6883	293	780	1813	4160	836	4836
105378616	163	660	1718	4065	442	4624
26824	156	660	1718	4058	424	4616
10691	64	36	45	77	147	70
51441	79	77	33	238	272	230
4985	0	0	0	1	2	1
2035	261	248	142	261	478	358
399474	53	20	47	53	144	64
6429	39	37	39	110	141	142
51102	66	40	29	49	180	138
10076	12	10	18	42	253	49
101928460	0	0	0	0	0	0
107984933	0	0	0	0	0	0
107984934	0	0	0	0	0	0
101929406	0	0	0	0	0	0
105378617	0	0	0	0	0	0
105378618	0	0	0	0	0	0
4146	2	0	1	0	1	1
100129196	4	1	2	2	3	3
7805	225	143	74	492	488	4221
100616164	0	0	0	0	0	0
105378620	0	0	0	1	6	4
105378621	0	0	0	0	0	0
105378622	0	0	0	0	0	0
400748	0	0	0	0	0	0
9672	7	3	3	117	118	351
9698	79	94	46	262	421	473
692234	3	2	11	11	1	39
692235	3	2	11	11	1	39
692200	5	12	49	32	17	134
107984935	0	0	0	0	1	1
79570	4	0	0	7	2	8
9410	63	58	21	213	404	411
51538	104	88	50	179	462	257
2170	2	1	2	11	17	101
105378623	0	0	0	0	0	0
107985470	0	0	0	0	0	0
347735	683	812	723	267	1501	421
105378625	1	0	0	0	1	0
105379772	6	4	8	1	5	0
149086	1	1	0	0	1	0
284551	0	0	2	0	3	0
105378626	0	1	0	0	8	8
64129	33	63	18	27	841	305
3061	4	6	4	6	10	7
553115	315	236	175	268	786	555
107985471	2	1	1	2	4	8
105378628	0	1	0	0	1	1
1307	14	11	6	120	176	308
101929444	0	0	0	0	1	1
576	2	0	0	9	7	31
100423028	0	0	0	0	0	0
90853	0	0	0	6	11	30
8073	130	128	51	283	470	548
10657	364	282	152	954	1132	1228
55116	35	27	8	58	86	122
100847018	0	0	0	0	0	0
23633	366	369	206	470	1563	1284
200081	286	198	138	404	987	823
79140	4	2	3	21	16	30
56063	21	34	25	25	71	45
55721	4	3	1	10	14	13
149069	1	0	2	3	2	4
8668	897	722	511	818	1570	1191
339483	2	2	0	4	12	7
84734	1	1	1	2	8	10
3932	32	12	4	20	12	42
3065	235	163	122	346	840	820
65108	16	17	7	149	177	133
105378629	0	0	0	0	0	2
81629	7	3	1	7	24	12
100128071	0	3	0	5	0	1
55108	410	297	224	441	968	585
728116	1	1	1	2	1	1
653121	71	42	18	78	230	118
102723870	0	0	0	0	2	0
339487	105	40	54	115	237	137
5928	294	189	103	557	1010	997
81493	71	46	25	140	291	250
57648	339	261	139	558	1316	757
8565	102	104	35	264	425	398
64766	7	5	7	49	94	91
252995	0	2	0	5	5	0
105378631	0	0	0	0	1	0
3208	8	6	6	3	11	10
113452	416	350	331	175	495	369
105378632	0	0	0	0	0	0
127544	270	301	264	194	311	381
204	507	427	269	583	1071	938
105378635	0	0	0	0	0	0
113451	3	0	6	10	10	20
112268224	0	0	0	2	0	2
55223	31	28	20	42	58	57
149076	42	26	19	73	52	95
127550	1	1	0	0	0	0
1912	91	43	42	222	280	319
100500853	2	0	1	3	4	6
101929464	0	0	0	1	0	1
7579	5	9	3	16	39	48
114784	0	1	0	38	35	50
105378638	0	0	0	0	1	0
127540	0	0	0	0	0	0
402779	0	0	0	0	0	0
84970	0	0	0	0	0	0
105378639	0	0	0	0	0	0
105378640	0	0	0	0	0	0
105378641	0	1	0	0	0	0
693137	0	0	0	0	0	0
105378642	0	1	1	2	1	0
2709	613	551	312	286	904	207
127534	13	13	5	63	269	37
2707	322	362	213	272	906	365
2701	4	3	0	12	16	32
113444	147	89	62	131	291	230
58512	0	0	0	8	4	4
653160	5	1	1	2	14	4
100506144	25	14	5	62	112	99
9204	181	130	102	169	519	231
79830	121	97	35	196	475	183
105378644	1	1	1	13	2	0
6421	171	211	81	719	900	904
9202	163	130	54	309	599	412
100861513	6	4	7	8	29	9
79932	152	106	87	130	263	389
23154	41	26	26	91	152	168
339488	3	3	2	6	14	7
105378645	0	0	0	1	0	1
5690	667	405	297	541	1765	1227
105378646	0	0	0	0	0	0
127703	1	4	0	21	31	35
63967	2	6	0	58	88	227
192670	45	18	19	90	64	120
26523	69	67	46	391	315	539
192669	101	93	59	362	598	279
105378647	0	0	0	2	1	0
27285	2	1	0	0	0	0
54936	175	132	96	165	270	292
1296	16	15	8	99	54	302
27095	146	138	112	146	308	263
55700	21	48	32	94	152	211
9967	85	121	62	248	411	665
79729	17	8	10	28	23	34
55194	21	16	12	55	45	86
83931	174	251	211	142	192	204
84967	56	51	33	159	197	197
127700	39	12	22	21	73	22
109616970	434	554	515	721	511	539
107984940	0	0	0	2	1	0
64960	45	53	29	108	218	142
1441	3	3	1	13	17	85
107984941	0	0	0	0	0	0
105378648	0	0	0	0	0	0
2899	0	0	0	1	0	1
100422898	0	0	0	0	0	0
107984942	0	0	0	0	1	0
728431	22	16	11	11	50	59
80149	161	152	112	119	321	449
102465438	0	0	0	0	0	0
64769	322	210	227	287	730	409
100847010	0	0	0	0	0	2
105378649	0	1	1	2	2	1
79753	11	29	20	53	63	60
7802	3	1	1	9	21	15
29889	140	108	73	198	544	461
284654	4	3	1	0	0	1
54955	23	13	3	52	98	93
55143	61	32	25	167	451	366
284656	5	1	0	0	3	0
105378650	0	0	0	0	0	0
149175	39	24	13	12	7	4
79693	115	99	53	197	297	167
127687	115	122	91	118	228	192
4520	367	308	168	109	420	392
3633	26	27	16	39	64	165
105378651	0	0	0	0	3	2
10946	74	63	28	174	359	342
2275	9	11	2	27	67	59
51118	74	56	52	105	282	209
5453	24	53	17	0	8	10
107985103	0	0	2	0	0	0
105378653	6	3	2	0	0	1
100500801	0	0	0	0	0	0
105378655	0	0	0	0	0	0
105378654	1	2	1	0	3	0
339442	1	1	1	0	2	0
105378657	0	0	0	0	0	0
107984943	0	0	0	0	0	0
105378656	0	0	0	0	0	0
105378658	0	0	0	0	0	0
105378660	1	1	1	0	1	0
64121	228	179	183	265	377	301
100527950	113	93	63	54	185	111
26292	116	96	65	53	184	110
105378663	0	0	0	0	1	1
81025	1	2	1	1	9	3
54933	38	56	35	6	52	15
105378662	2	8	2	1	2	3
