GeneID	GSM5828359	GSM5828360	GSM5828361	GSM5828362	GSM5828363	GSM5828364	GSM5828365	GSM5828366	GSM5828367	GSM5828368	GSM5828369	GSM5828370
100287102	0	11	4	7	4	7	6	6	1	10	4	14
653635	179	179	195	354	133	189	331	241	164	270	212	216
102466751	4	7	8	6	7	4	12	6	3	7	7	10
107985730	0	0	1	0	0	0	0	0	0	1	1	0
100302278	0	0	0	0	0	0	0	0	0	1	0	0
645520	0	0	0	0	0	1	0	0	0	0	2	1
79501	0	0	0	0	0	0	0	0	0	0	0	4
100996442	77	80	95	146	159	103	244	130	96	170	51	123
729737	92	69	175	336	206	161	408	235	111	173	79	139
102725121	0	4	1	9	5	6	9	7	1	14	5	19
102723897	194	239	285	390	129	205	307	225	191	265	263	284
102465909	1	1	2	3	2	2	7	2	1	2	5	6
107985721	0	2	2	1	1	3	1	1	0	1	0	1
112268260	11	59	19	37	29	71	38	29	46	49	23	39
729759	1	1	1	1	3	1	4	1	5	5	5	3
100132287	57	56	116	142	176	101	206	117	85	80	61	74
105378947	0	11	4	5	1	4	3	2	6	5	7	8
101928626	0	0	3	0	1	0	0	0	1	3	0	0
113219467	10	11	32	13	12	2	21	3	10	18	18	17
81399	12	19	7	14	28	19	26	15	39	25	28	27
100133331	49	57	80	83	128	57	114	68	71	73	58	59
107984841	51	30	81	89	77	51	95	70	65	58	35	23
107984847	57	37	128	129	97	56	141	122	93	71	37	50
107984849	17	7	37	32	40	18	48	30	26	14	12	13
100288069	109	90	177	160	186	129	156	135	112	148	114	106
105378580	51	208	100	180	70	132	118	116	48	165	99	138
400728	21	40	55	66	19	56	51	60	15	66	28	60
79854	33	54	49	51	35	34	39	46	31	40	62	42
643837	265	356	650	563	186	446	426	707	454	397	664	539
107984850	0	1	0	0	1	0	0	6	2	1	0	0
284593	0	2	3	0	1	0	6	0	0	0	2	0
284600	2	5	131	58	31	8	88	86	4	15	2	1
100130417	1	29	25	23	5	51	4	8	8	25	2	25
107985728	6	50	51	101	19	81	14	35	28	57	6	63
148398	119	126	255	277	84	170	115	131	151	128	140	165
26155	2056	1123	2301	1426	911	1107	1890	1207	2444	1053	2312	1450
339451	184	100	161	152	96	85	267	124	97	65	230	173
84069	204	483	189	1322	95	625	295	581	153	395	276	738
84808	19	91	35	152	15	382	38	72	52	413	29	106
57801	406	166	354	271	205	443	409	264	597	294	940	207
9636	3154	191	474	227	1173	656	1993	157	5362	426	2194	173
375790	13207	3094	11963	3175	4427	3462	8796	2754	7475	3006	6258	2661
100288175	18	67	19	121	4	102	21	79	7	30	27	68
112267874	27	139	13	183	5	89	20	162	7	54	28	115
105378948	32	147	26	404	7	183	43	212	5	118	29	196
401934	47	183	61	649	2	421	115	578	39	185	124	301
54991	183	140	258	223	122	106	164	151	167	106	279	200
254099	1	0	2	0	1	4	4	0	0	0	0	1
406984	9	9	6	14	0	10	10	6	7	1	3	13
406983	3	12	2	17	2	12	5	6	7	5	2	14
554210	1	22	6	15	1	7	6	11	6	4	17	16
100506376	0	3	7	4	4	6	1	4	1	1	1	6
254173	13	12	36	18	21	5	51	13	17	17	13	12
8784	237	60	346	22	323	69	649	39	288	77	186	40
7293	192	29	87	35	92	56	109	36	64	59	184	35
51150	2208	1202	3333	1924	1302	1808	1793	1604	2365	1452	2292	1603
126792	560	279	534	359	374	358	405	260	551	373	729	353
388581	298	11	143	10	10	13	318	22	87	19	20	25
118424	861	608	1046	823	676	689	1003	696	930	707	941	822
101928895	9	29	27	49	8	31	30	23	17	34	80	39
6339	40	48	49	71	35	67	179	57	53	53	260	70
116983	1306	1408	1784	2204	937	1319	1192	1369	761	1275	2816	1422
102465434	1	1	0	1	1	1	1	1	0	0	1	0
109623456	13	9	4	17	14	3	7	1	5	7	28	15
126789	259	263	418	295	121	244	240	178	264	203	319	277
54973	1156	920	1368	1349	677	1060	1037	997	1197	1153	1644	1064
102465435	4	7	9	17	7	3	10	16	9	7	7	15
80772	454	489	616	1076	316	719	457	577	331	523	554	603
83756	117	82	209	193	40	139	82	117	88	90	77	182
1855	1401	1302	1841	2334	558	1641	1496	1576	1638	1476	2525	1772
102466740	1	1	1	1	1	1	2	3	2	3	5	1
54587	1701	1308	1724	1795	745	1939	1750	1380	2359	1542	2518	1630
54998	780	385	664	543	428	461	596	385	779	498	876	384
81669	2420	2401	2366	2201	1405	2008	2242	1716	2192	2346	3133	2427
148413	201	175	229	219	130	131	190	136	170	141	191	154
55052	317	242	419	297	246	223	313	210	342	271	309	266
107984868	3	26	31	27	29	12	23	26	8	18	2	22
441869	138	304	575	320	265	197	315	197	272	336	106	187
105378585	4	22	18	34	18	6	17	13	8	16	9	19
643965	8	12	18	8	17	8	5	9	1	11	0	1
102724312	11	42	30	44	18	40	14	42	36	62	8	44
107985729	9	44	19	46	26	32	15	34	47	55	11	48
64856	1623	1775	3599	2793	1494	2416	1555	2481	3260	2757	2083	1663
219293	54	44	196	35	22	59	125	90	48	44	28	31
83858	909	467	837	513	472	450	1323	827	1084	616	1825	671
55210	729	255	641	274	337	284	553	330	569	262	851	322
339453	11	23	8	36	7	14	8	16	10	32	9	28
29101	1041	647	928	1120	620	812	827	718	1393	703	1066	715
643988	141	54	54	76	175	59	130	50	132	50	216	57
105378586	23	16	9	14	41	9	29	9	15	8	36	9
142678	1960	1326	1404	1778	932	1457	1937	1348	1092	1421	1957	1451
8510	46	95	98	117	46	156	113	138	104	149	112	93
984	356	305	486	410	312	404	390	403	476	381	502	382
728661	1042	1500	2477	2433	754	1971	1491	2124	1657	2336	1459	2401
8511	28	70	58	83	34	117	81	98	69	112	70	64
728642	296	271	247	255	229	257	279	283	312	288	302	286
9906	720	1183	1088	1064	707	1230	603	791	573	987	533	951
112268218	124	77	89	85	77	162	100	123	106	149	130	120
65220	1822	812	1230	962	963	1531	1040	1275	1472	1344	1534	1131
2782	7442	4559	10467	6716	5373	6515	5990	6939	7473	5570	9512	5980
105378949	16	12	15	16	11	15	10	5	11	16	7	8
163688	4	11	14	13	6	20	8	7	14	16	26	6
339456	13	9	15	9	18	43	19	2	9	47	5	1
85452	0	6	3	2	33	2	0	0	38	9	52	1
107984872	0	1	1	3	8	1	0	0	9	2	21	0
105378589	1	1	0	5	0	0	1	2	1	0	3	0
2563	11	13	22	9	10	4	8	13	33	5	7	3
105378590	0	0	0	0	1	0	0	0	0	1	0	0
105378591	0	0	0	1	0	0	0	0	0	0	0	0
5590	455	433	652	595	433	378	296	435	471	324	550	420
100506504	22	27	21	30	18	23	9	22	16	11	17	30
199990	301	264	425	396	287	254	388	280	420	328	449	283
112268219	71	77	108	104	60	91	95	54	82	81	150	70
105378593	6	14	3	12	3	12	6	7	5	7	4	6
6497	2914	3626	3652	4725	1807	5161	2851	4983	3110	4124	3505	4886
79906	88	121	121	138	71	104	167	95	107	130	94	121
100129534	17	21	19	24	14	23	19	20	17	13	6	19
11079	1757	1575	2254	2402	994	1953	1558	1711	1800	1622	1913	1685
5192	485	381	563	523	301	403	285	365	364	372	431	404
9651	759	663	1635	948	496	476	649	641	535	350	2170	760
55229	435	356	542	518	351	388	462	366	563	485	595	374
388585	47	18	50	43	5	30	18	27	17	13	37	22
115110	123	113	128	189	70	154	103	134	96	151	70	115
8764	777	616	686	777	487	830	577	725	604	849	524	666
100996583	13	10	16	17	3	10	9	21	11	13	11	18
127281	582	308	765	471	292	422	298	317	334	357	430	339
79258	75	59	107	76	48	48	53	45	49	52	49	56
105378597	0	3	1	3	0	4	3	1	0	2	0	7
100287898	14	42	20	90	26	52	22	26	14	64	16	54
105378603	0	0	0	0	0	0	0	0	0	0	0	0
105378602	0	0	0	0	0	0	0	0	0	0	0	0
105378601	0	0	0	0	0	0	0	0	0	0	0	0
112268220	0	0	0	0	0	0	0	0	0	0	0	0
107985732	0	0	0	0	0	0	0	0	0	0	0	0
105378600	0	0	0	0	0	0	0	0	0	0	0	0
105378598	0	0	0	0	0	0	0	0	0	0	0	0
107984904	0	0	0	0	0	0	0	0	0	0	0	0
105378599	0	0	0	0	0	0	0	0	0	0	0	0
140625	0	0	0	0	0	0	0	0	0	0	0	0
440556	6	28	8	54	2	97	29	25	39	45	12	31
63976	54	114	39	198	410	268	274	146	45	154	30	118
100422968	0	0	0	0	2	1	1	1	0	0	0	0
105378606	0	1	0	1	8	9	2	7	3	6	2	4
107984909	0	3	1	3	1	17	6	6	4	5	3	6
105378605	4	2	0	1	1	10	4	5	2	7	2	13
105378604	18	14	14	6	16	33	29	35	27	15	27	19
27237	1490	453	1019	550	431	317	1587	263	494	308	735	260
1953	1299	1442	2376	1530	694	1175	1072	874	618	1038	1131	1086
105378608	2	1	18	2	10	1	19	8	7	4	2	3
693135	0	0	0	0	0	0	0	0	0	0	2	0
105378607	1	4	3	0	0	0	0	1	0	0	0	4
127262	1304	1678	2026	2299	945	2187	1249	2086	1109	1721	2423	1831
49856	388	198	552	294	332	230	393	183	426	247	514	226
7161	699	261	916	438	453	177	514	113	134	201	1235	331
105378610	3	0	1	0	5	0	7	0	3	1	10	1
105378609	0	2	0	0	0	0	3	0	0	0	2	0
57212	280	509	384	580	122	653	315	490	404	551	229	585
148870	6	14	8	32	2	4	5	15	9	20	0	8
388588	13	14	26	26	12	22	26	9	13	22	2	15
57470	1454	1253	1944	1596	1106	1386	1294	1348	1455	1489	1486	1453
9731	949	851	1306	920	833	744	747	1003	857	870	1115	901
1677	134	123	262	155	87	81	148	141	175	139	128	104
107984910	3	3	11	7	2	6	5	8	3	7	7	16
339448	437	277	490	370	260	247	279	238	357	286	384	265
100133612	6	10	6	7	3	3	8	6	1	6	7	13
728716	0	0	0	0	0	1	0	4	2	0	0	0
105376672	0	0	1	3	2	15	4	53	1	2	0	4
105376673	0	0	0	0	0	0	0	0	0	0	0	0
284661	0	0	0	0	1	0	0	0	0	0	0	0
105376674	0	0	0	0	0	0	0	0	0	0	0	0
105376679	0	0	0	0	0	0	0	0	0	0	0	0
107985376	0	0	0	0	0	2	0	0	0	1	0	0
55966	35	19	27	26	20	77	124	42	84	51	1117	71
105376680	0	0	0	0	0	0	0	0	0	0	0	0
102724429	0	0	0	0	0	0	0	0	0	0	0	0
105376681	0	0	0	0	0	0	0	0	0	0	0	0
105376682	0	0	0	0	0	0	0	0	0	0	0	0
107984911	0	0	0	0	0	0	0	0	0	0	0	0
105376686	0	0	0	0	3	0	0	0	0	0	0	0
100616421	1	0	1	0	0	0	1	0	2	0	3	1
261734	444	282	601	362	252	319	321	312	570	300	774	326
8514	1147	569	500	503	386	709	450	638	689	826	507	368
26038	7	96	13	90	9	126	3	95	74	161	2	84
105376687	0	0	0	0	0	0	0	0	3	0	0	0
6146	1904	3320	3837	3888	1651	3444	2229	3642	3060	2825	2655	3068
107985733	19	16	27	25	3	15	25	20	31	12	16	19
102724450	2	6	9	13	2	10	4	9	13	12	9	13
388591	333	201	452	411	108	274	382	236	590	344	281	350
23463	3482	2300	4522	2547	1653	2672	1958	2150	3482	2311	5229	2342
148645	3	4	2	1	2	1	2	0	8	2	62	0
390992	0	0	1	0	0	0	0	2	0	0	1	1
387509	1123	531	1678	1181	605	727	685	996	2093	711	1341	805
11332	1401	430	1359	565	787	431	1184	489	1625	478	1909	435
54626	732	745	913	1012	118	477	1965	429	944	270	990	572
83715	514	452	935	592	316	276	739	298	553	223	306	297
100422975	0	0	1	1	0	0	2	1	2	0	2	0
8718	333	236	387	253	208	212	341	209	256	287	612	265
57449	800	906	991	1092	565	849	996	638	896	659	2583	921
79707	1553	1257	2425	1471	1053	1349	1155	1769	1291	1276	1600	1650
80835	1	1	9	2	3	11	5	13	4	8	1	8
107984912	0	0	1	1	1	2	3	1	0	1	0	1
3104	355	286	444	390	263	379	370	313	393	315	342	361
9903	2178	2456	3625	3190	1752	3177	2619	2970	2465	2344	3535	2374
107984913	11	35	24	65	21	57	21	65	12	44	41	51
148479	759	755	1065	922	557	1095	730	1042	905	850	1537	908
90326	339	260	484	372	296	284	286	264	299	339	350	278
55735	680	445	919	609	457	491	580	484	662	489	774	637
100505887	0	0	0	0	3	0	0	0	0	0	0	0
110841581	3	3	17	9	3	5	6	6	2	7	6	2
23261	617	491	791	481	741	570	402	532	571	638	932	536
105376692	0	0	1	0	1	0	2	0	1	0	1	0
102725193	0	0	1	0	0	2	0	0	1	0	1	0
101928836	2	0	1	0	0	1	1	0	0	2	0	0
105376691	0	0	0	0	0	0	0	3	2	1	0	0
105376689	9	8	74	20	83	8	15	15	8	15	50	36
9341	2814	2934	3547	3132	1861	3649	1905	3150	2806	2769	3856	2968
8863	745	1395	1162	1233	275	1546	891	2215	669	2012	1542	1870
10911	22	21	37	16	0	5	40	19	14	24	38	22
3604	362	54	387	74	213	211	261	140	121	100	367	71
11315	1582	1018	1897	1104	1076	1051	1090	780	1532	1299	2223	752
54206	1867	1580	4889	1425	1187	3147	1809	7027	3517	2386	4302	2305
107984915	0	4	2	2	0	0	2	1	0	0	1	0
102724539	0	0	4	0	0	3	0	1	0	1	2	0
105376695	0	1	0	0	0	0	0	3	0	0	0	0
50651	21	29	25	47	21	57	27	113	44	68	13	44
473	1568	2518	2661	3661	1280	3005	1777	2932	1755	3189	1718	2542
102724552	17	28	27	21	29	15	26	18	14	23	20	22
106632271	7	8	8	7	10	4	8	7	11	7	5	10
2023	29886	12847	24976	15775	13787	11345	19975	13324	23580	9901	43110	10907
102465436	4	6	7	6	4	12	8	4	5	23	16	9
100505975	3	5	10	14	10	7	9	11	9	6	23	8
112268261	1	0	0	1	4	6	3	1	0	3	0	1
765	0	0	1	0	1	1	1	4	1	7	1	3
155184	0	2	1	1	2	1	0	0	0	1	3	2
6518	436	160	445	160	207	277	125	104	112	272	196	95
80045	1032	2218	2647	3301	748	2341	1666	2313	1106	1515	2076	2427
106614088	167	197	124	132	76	117	140	83	121	136	72	207
407040	0	2	1	2	1	0	0	0	1	1	0	1
102724571	27	17	40	14	39	9	33	9	29	14	17	20
9563	3263	4146	4262	5295	2774	6927	2747	4488	2257	4683	3366	4827
80176	1558	694	1597	918	1116	1711	2110	2017	1083	731	1556	1382
100506022	14	16	31	29	7	20	16	24	10	24	16	17
84275	584	174	738	183	279	361	209	335	467	250	415	298
199953	555	296	770	353	373	356	456	340	516	326	714	337
107985734	19	10	38	11	9	5	12	4	13	11	16	18
105376712	0	1	0	3	0	1	0	4	0	8	1	5
5293	1413	800	1021	1211	532	1175	1026	1006	596	1499	2224	829
644997	18	23	12	11	9	21	9	18	2	36	11	23
101929074	26	20	19	21	20	13	9	19	18	24	11	16
22883	7401	4263	17371	5746	4724	5066	3934	4624	5379	4329	10326	4926
56998	1284	1755	1702	2298	714	1741	486	1149	606	1168	1142	1347
105376717	60	100	70	121	41	51	30	48	38	55	59	84
84328	1105	1199	1703	1394	661	1196	612	1358	622	1126	1426	1268
64802	226	291	372	291	137	272	96	263	152	227	358	241
113391335	15	20	16	12	16	13	11	6	13	5	23	10
100847055	0	0	1	0	4	1	1	3	0	0	1	0
116362	12	59	24	98	80	82	44	94	10	45	22	57
10277	1971	2422	2830	2677	1585	2468	1950	2337	2183	2380	2604	2609
23095	4336	4188	5625	5070	4249	6580	3481	6004	5431	5897	5633	5833
105376725	23	19	19	20	28	24	23	27	25	11	11	36
5226	7804	7220	5731	10766	11752	6966	11197	6595	2114	4053	1846	6797
100526739	87	55	96	56	44	48	57	27	40	40	73	35
378708	103	68	105	47	44	46	61	26	48	44	79	33
1325	7	4	9	12	6	4	8	10	7	7	7	7
1676	1125	1044	1706	1206	812	940	955	1038	1271	966	1685	1232
5195	440	416	525	479	325	437	467	691	552	493	576	543
54897	803	926	980	1588	872	1107	913	1161	1314	1009	879	1282
105376733	0	1	0	2	1	11	0	1	2	0	0	0
105376735	4	1	8	5	7	1	2	2	0	0	8	1
148345	9	9	8	10	5	13	1	7	4	11	7	6
23435	2941	2594	3338	2770	2734	2199	2482	2827	2879	2586	3266	3038
10747	27	127	52	125	37	155	44	75	12	156	37	172
6723	862	278	669	402	417	418	650	382	590	331	919	384
5394	1141	885	1258	1024	679	865	917	1004	959	917	1726	947
105376736	59	54	83	64	40	42	36	45	52	41	77	37
2475	3087	2005	4231	2686	2048	2283	1998	2659	2317	2222	3399	2500
100873935	59	34	100	48	51	50	52	59	60	68	78	49
10218	56	99	58	176	39	145	46	135	68	233	64	105
29914	508	308	508	494	281	448	369	508	303	422	493	485
105376737	4	21	18	20	0	10	0	15	1	13	2	10
105376739	0	0	0	0	0	0	0	0	0	0	0	0
105376740	0	1	0	0	0	0	0	0	0	0	0	0
57540	11	4	9	9	3	7	2	7	7	11	15	2
112268221	1	0	3	0	0	1	0	5	1	3	1	0
101929181	0	0	0	0	0	1	0	2	0	0	1	0
26232	500	126	343	174	45	126	85	75	22	146	109	92
93611	343	223	299	357	195	259	299	229	106	303	241	223
26270	320	140	347	174	283	229	298	167	222	169	231	131
10459	470	212	781	190	393	223	362	228	338	293	589	232
374946	39	12	48	12	53	17	74	11	14	9	41	18
57085	746	339	692	345	493	527	756	322	536	410	1166	323
284498	149	252	273	266	117	388	153	270	149	381	189	404
102724659	0	0	0	0	0	0	0	8	0	2	0	0
4524	754	1058	1211	1126	565	1481	751	1193	705	1540	930	1692
1185	446	366	436	566	226	489	287	502	292	613	537	563
100379251	42	47	44	69	32	79	25	44	29	79	66	57
4878	6	9	13	5	3	12	6	6	6	14	9	7
4879	0	0	0	0	0	1	0	2	0	0	0	0
26829	41	29	73	54	22	86	22	64	11	45	14	14
90231	1478	893	1938	1313	1019	1092	995	996	1413	1192	1565	960
5351	2128	658	3346	1112	1248	813	1226	1000	2120	1282	2666	706
9927	3902	3386	5265	4038	2401	4309	3126	4369	2980	5072	5335	3836
60672	358	135	350	196	172	213	212	169	236	233	361	182
102466982	1	1	0	1	0	1	1	2	0	0	1	0
943	68	22	32	26	40	74	33	42	37	61	75	27
102465836	17	9	10	22	11	18	14	18	8	6	9	7
7133	1918	1344	1143	1259	1128	2622	1311	2324	1965	2350	2158	1382
100616438	3	4	3	1	2	6	2	2	5	2	1	0
107984917	7	2	2	2	0	14	3	16	6	15	1	3
55187	4665	7560	7435	8724	3788	10025	4570	8231	4377	7397	7295	9307
677885	29	40	49	68	20	46	29	30	30	18	44	38
105376744	6	26	10	7	9	11	5	16	4	10	0	17
9249	820	2118	4044	3185	1078	3054	1331	2131	1541	2384	1706	2676
102466722	1	2	10	10	6	11	4	2	8	5	3	11
343066	0	0	0	0	0	5	0	0	0	1	0	0
126767	0	0	0	0	0	1	0	0	1	0	6	0
93190	0	0	0	0	0	0	0	0	0	0	0	0
390999	0	0	0	0	0	0	0	0	0	0	0	0
65121	0	0	0	0	0	0	0	0	0	0	0	0
105376745	0	0	0	0	0	0	0	0	0	0	0	0
440560	0	0	0	0	1	0	0	0	0	1	0	0
343069	0	0	0	0	0	0	0	0	0	0	0	0
65122	0	0	0	0	0	0	0	0	0	0	0	0
400735	0	0	0	0	3	2	0	0	0	0	0	0
343071	0	0	0	0	0	0	0	1	0	0	0	0
441871	0	0	0	0	0	0	0	0	0	0	0	0
440561	0	0	1	0	5	0	0	0	0	0	0	0
101929983	0	0	0	0	0	0	0	0	0	0	0	0
649330	0	0	0	0	0	0	0	0	0	0	0	0
441873	0	0	0	0	0	0	0	0	0	0	0	0
649324	0	1	0	0	0	0	0	2	0	0	0	0
440563	0	0	0	0	0	0	0	0	0	0	0	0
645354	0	0	0	0	0	0	0	2	0	0	0	0
645359	0	0	0	0	0	0	0	0	0	0	0	0
101060301	0	0	0	0	0	0	0	0	0	0	0	0
343070	0	0	0	0	0	0	0	0	0	0	0	0
400736	0	0	0	0	0	0	0	0	0	0	0	0
391003	0	0	0	0	1	0	0	0	0	0	0	0
343068	0	0	0	0	1	0	0	0	0	0	0	0
391002	0	0	0	0	1	0	0	0	0	0	0	0
645382	0	0	0	0	0	0	0	1	0	0	0	0
653619	0	0	0	0	0	0	0	0	0	1	0	0
729528	0	0	0	0	0	0	0	0	3	0	0	0
645414	0	0	0	0	0	0	0	0	0	0	0	0
391004	0	0	0	0	1	0	0	0	0	0	0	0
645425	0	0	0	0	0	0	0	0	0	0	0	0
126755	3	2	0	2	23	29	7	9	0	6	3	4
102724856	0	0	0	0	0	2	0	1	0	1	0	1
107984918	0	1	0	0	2	1	2	0	0	0	0	0
10630	2212	367	1804	277	1676	418	1799	873	759	247	3171	406
107984919	0	5	7	3	9	4	9	6	8	3	17	4
105378612	3	0	5	0	1	0	1	0	3	0	2	1
105376756	0	0	0	0	0	0	0	1	0	0	0	1
7799	2087	2093	2299	2553	1456	2849	1909	3112	1502	2247	2493	2746
23254	917	1124	913	1738	304	1332	822	1155	446	887	521	1317
107985467	147	30	199	10	109	25	166	20	53	23	43	26
107985468	38	4	46	5	18	5	40	5	22	3	4	9
105376762	60	12	28	5	31	12	57	0	19	6	15	6
105376759	20	26	65	11	17	36	49	40	13	19	12	23
107985469	3	10	9	1	2	4	11	4	5	6	1	5
200197	53	104	65	118	19	99	37	74	57	96	62	90
55092	457	273	464	399	214	263	196	284	360	336	573	285
727684	51	31	61	38	29	43	45	38	50	43	80	58
114827	115	21	79	21	17	6	38	12	42	40	48	13
101927417	13	4	21	11	2	5	8	5	8	11	8	5
101927441	90	44	244	39	34	90	119	66	75	51	122	59
79180	3752	1374	4941	1655	1679	2098	3220	1829	2238	1856	2453	1427
11330	0	1	11	2	1	5	2	5	0	7	1	0
63036	1	1	6	1	2	3	0	5	1	2	3	2
105376767	0	3	3	0	1	7	1	13	1	4	6	4
51032	9	13	26	12	10	20	12	20	7	18	13	12
842	271	260	544	264	295	459	197	434	276	369	221	317
23341	997	998	1721	951	852	1108	914	1011	893	925	980	1085
107397391	5	8	5	2	2	6	4	3	6	1	5	8
79814	94	65	163	21	30	67	87	53	92	62	153	61
84301	2561	3131	4005	3567	2669	3521	2331	2925	2266	2324	3328	3638
6248	424	496	682	577	472	575	430	497	377	366	545	529
23207	2831	2102	2526	2822	1879	2987	2261	2780	1994	2444	3346	2409
284723	21	33	44	32	34	162	25	51	28	87	41	49
110806303	0	2	1	1	2	10	2	0	1	6	2	4
388595	0	0	1	1	0	2	0	2	0	2	0	4
54751	1526	731	2245	804	1341	920	1822	1104	1420	821	4684	882
440567	18	18	27	16	11	12	23	7	21	15	5	9
729614	130	114	306	220	108	182	107	150	120	153	305	127
23013	2843	2122	3572	3013	2528	2646	3386	3157	2217	2483	3345	3216
7709	493	464	687	575	464	498	639	584	428	525	781	575
149563	0	0	0	1	0	21	0	2	0	1	1	1
27129	63	288	221	977	144	1485	168	814	450	2233	176	293
1187	0	1	1	10	1	1	5	8	3	10	0	4
1188	1	1	3	4	2	9	2	5	2	8	0	3
348487	23	5	22	6	13	8	35	13	29	12	46	13
1969	2517	3064	5663	5944	426	4941	2599	5025	1236	4134	4812	4383
101927479	120	181	168	267	10	151	103	210	43	137	120	184
128272	1041	598	1862	629	781	397	876	264	732	314	928	373
101927546	71	119	90	278	11	149	39	80	47	98	67	130
79363	56	80	107	131	45	104	67	114	72	77	135	98
54455	977	880	996	1248	708	1068	844	1002	712	1032	1516	1273
26099	2242	1483	2682	2025	1309	2037	1668	1635	1580	1782	2757	1759
374955	1329	915	1621	1245	751	1267	991	1015	910	1122	1647	1127
55707	1697	1106	1387	1291	739	1219	976	1055	1092	1102	1616	941
107984921	73	126	51	103	37	112	64	87	56	87	68	126
114819	169	223	180	241	172	214	199	170	125	272	134	224
26871	8	12	56	51	17	33	22	27	13	48	16	22
107985757	0	0	0	0	0	0	0	0	0	0	0	0
100132147	1	3	1	3	0	9	0	26	0	35	0	3
107985758	0	1	0	0	0	1	0	5	0	2	0	1
7195	0	0	0	0	0	0	0	0	0	0	0	0
55672	782	1380	939	1274	864	1125	708	1337	602	1215	562	1371
105376794	352	493	380	407	174	158	445	290	227	319	384	480
84809	267	278	180	207	125	101	208	166	151	228	208	207
11209	27	96	63	55	14	23	82	52	35	39	114	51
107985736	6	9	8	15	9	8	16	9	8	15	4	13
26869	11	12	38	48	14	21	12	21	12	52	17	13
107985759	0	0	0	1	0	0	0	0	0	0	0	0
284729	3	0	12	9	12	0	18	0	3	4	0	9
100189045	0	0	0	0	0	0	0	0	0	1	0	0
6060	10	10	41	61	16	25	11	30	10	50	15	14
11223	16	44	28	46	35	34	82	48	28	42	50	52
100500876	0	0	0	0	0	0	0	0	0	0	0	0
100189298	0	0	0	0	0	0	0	0	0	0	0	0
112267871	1	2	3	9	2	21	1	42	4	93	0	8
7193	0	1	0	0	0	3	0	2	1	2	0	1
100189183	0	0	0	0	0	0	0	0	0	0	0	0
105376805	11	24	29	47	73	50	51	25	24	36	20	27
791226	0	0	0	0	0	0	0	1	0	0	0	0
26870	19	14	29	37	12	22	11	27	11	43	12	18
9696	376	525	557	651	702	429	955	474	348	451	554	669
4237	301	37	566	54	240	80	418	34	365	53	722	43
105376806	79	13	135	16	56	21	126	18	75	12	144	13
23400	1301	567	1087	1193	805	754	1327	680	1030	576	844	631
6390	893	644	979	817	649	700	903	665	852	778	931	576
11240	188	123	268	156	64	1088	160	389	111	610	172	147
105376808	0	15	0	23	0	18	1	10	0	5	0	19
400743	0	7	6	3	5	1	1	0	2	2	33	4
29943	371	4124	225	9447	88	8041	707	6719	53	4114	184	8196
51702	454	300	1875	582	738	572	57	443	692	370	51	516
100616188	2	2	7	8	6	8	0	4	4	6	0	7
23569	6	5	39	12	11	190	58	260	30	176	31	49
353238	1	0	0	0	1	0	0	0	5	0	1	0
55920	6777	2966	6016	3414	4350	2451	4350	2810	5554	2080	7374	3424
55160	1283	2076	800	2957	683	2961	1038	2377	969	2744	1015	2898
107984028	0	0	0	0	0	0	0	0	0	2	0	0
81569	1	2	2	0	1	0	1	0	18	1	3	0
105376809	0	0	0	0	0	0	0	0	0	0	0	0
105376812	0	0	0	0	10	0	0	0	0	0	0	0
101927876	0	0	0	0	0	0	0	0	0	0	0	0
84966	19	16	21	16	10	21	21	25	48	21	11	12
105376814	1	2	1	1	4	1	3	5	10	0	2	1
127707	5	48	65	111	0	57	18	64	8	70	0	74
5081	4	0	388	0	0	57	367	1	0	66	0	0
80834	1	0	4	0	0	0	2	2	0	0	0	0
8659	831	1129	1234	1121	543	754	545	700	264	703	1557	880
100616120	1	0	1	0	0	0	0	1	0	2	2	0
100302276	1	2	3	2	1	2	2	1	3	0	3	0
126917	4487	1363	4268	2187	948	1740	2853	3110	1311	1221	11921	4303
105376815	3	0	1	3	0	0	0	1	2	0	8	0
23352	9235	7376	10561	8625	7812	10411	10520	10174	10195	9177	12801	9551
101927895	110	53	128	73	78	62	81	74	103	49	119	70
23065	2236	1459	2724	1622	1578	1518	1515	1767	2348	1448	2687	1684
51154	1363	551	931	624	651	530	736	565	831	416	1431	736
246181	8	8	21	16	13	10	4	6	8	8	5	21
22977	32	25	52	32	24	32	32	36	34	18	35	23
100506730	73	108	56	89	39	53	34	53	41	54	75	88
8574	1064	1062	965	1242	691	1078	626	1136	760	1019	1728	946
54896	375	223	354	325	305	278	302	242	288	292	532	317
832	4613	3596	4139	4649	2628	4566	4038	4574	3483	4220	5309	3775
105376819	3	3	5	7	1	4	8	4	2	5	6	9
105376818	1	6	3	4	1	1	3	0	4	2	1	0
105376817	2	3	3	5	6	2	5	4	4	3	2	3
105378614	0	1	0	1	0	0	0	0	0	1	0	0
440574	1048	1061	1104	1170	522	818	678	885	713	1051	1844	870
100532736	1455	1665	1783	2592	631	1917	1540	2063	1527	1782	2226	1661
644068	35	33	29	28	15	26	48	32	31	30	33	29
4681	1335	1649	1695	2563	568	1927	1453	2070	1457	1708	2056	1679
3362	3	12	10	11	5	10	6	31	5	17	3	15
255104	422	538	592	738	427	623	552	652	476	735	387	566
54546	0	0	0	0	0	0	0	0	0	0	0	0
