GeneID	GSM8003764	GSM8003765	GSM8003766	GSM8003767	GSM8003768	GSM8003771	GSM8003773	GSM8003774	GSM8003776	GSM8003777	GSM8003780	GSM8003781
100287102	17	35	5	5	20	98	11	26	21	51	42	33
653635	2046	2655	2702	2617	2497	5184	11308	4896	10055	12991	4452	5577
102466751	33	40	19	46	33	91	13	84	2	12	80	89
107985730	0	0	0	0	0	0	0	0	0	0	0	0
100302278	2	1	0	2	1	7	0	0	0	0	0	1
645520	4	3	4	5	28	20	4	3	5	2	7	17
79501	22	13	11	15	5	97	1	1	2	10	5	5
100996442	17	82	45	75	21	94	64	18	17	1	71	62
729737	669	3398	4192	2311	2079	4696	4221	1878	1718	1947	4323	6670
102725121	16	27	5	4	17	75	25	26	28	55	40	32
102723897	2541	3012	3480	3688	2903	5200	10875	5736	10431	11821	4628	6946
102465909	29	45	31	50	42	111	18	107	3	14	92	128
107985721	0	0	0	0	0	1	0	0	0	0	0	1
112268260	1	12	0	2	5	23	0	3	0	0	5	13
729759	31	74	65	79	104	184	24	36	12	10	128	170
100132287	1057	4575	2102	2229	2969	7753	1723	1969	1355	1752	5286	6498
105378947	0	0	0	0	0	0	0	0	0	0	1	0
101928626	0	0	0	0	0	0	0	0	0	0	0	0
113219467	14	43	5	28	38	16	26	31	46	15	52	66
81399	41	100	76	97	130	222	35	59	15	19	168	213
100133331	1290	6423	2355	3066	3564	8449	2905	1866	1763	2878	6648	9814
107984841	754	1460	703	1389	3947	1789	276	779	135	1196	1468	2633
107984847	1037	1640	846	1330	4775	1257	344	966	160	1596	1258	3276
107984849	183	589	328	438	1065	861	72	275	27	252	775	815
100288069	44	92	29	54	70	78	17	55	19	33	118	95
105378580	33	56	8	35	103	40	14	20	11	23	55	45
400728	1	1	0	3	8	0	1	0	0	0	2	1
79854	34	54	40	44	95	59	51	14	48	50	69	114
643837	12	27	13	20	44	31	6	19	0	12	27	25
107984850	0	0	0	1	0	0	0	0	0	0	0	0
284593	0	0	0	1	6	1	8	0	0	6	3	4
284600	0	0	1	0	3	0	0	1	0	0	0	2
100130417	0	0	0	0	1	0	0	1	0	0	1	2
107985728	0	0	0	1	2	2	6	2	0	0	4	4
148398	23	11	77	46	72	83	302	136	126	206	123	266
26155	1162	2764	2729	2034	2085	2101	5171	3493	5297	4893	1929	2248
339451	95	181	161	125	111	199	366	150	118	130	145	202
84069	21	129	70	33	21	150	101	688	8	4	13	28
84808	20	36	59	62	31	813	3	222	11	7	28	26
57801	98	201	120	147	285	167	68	990	48	37	110	152
9636	92	76	104	111	112	87	27	49	3	7	52	39
375790	10950	10840	15125	10545	8958	10509	9616	9917	3362	4516	8960	7328
100288175	1	2	1	1	0	4	0	7	3	1	4	3
112267874	0	1	1	0	0	1	1	5	0	0	2	2
105378948	1	2	1	1	0	4	0	8	3	1	4	3
401934	0	0	0	0	0	0	0	18	1	0	0	1
54991	65	131	78	77	69	135	75	261	29	48	88	170
254099	1	1	0	1	1	4	0	0	0	0	7	4
406984	5	1	7	1	0	1	1	33	0	1	2	11
406983	0	0	10	1	0	1	5	48	5	0	3	6
554210	1	0	4	0	0	0	5	32	4	2	5	8
100506376	10	1	6	26	11	31	1329	763	1587	696	135	219
254173	5	1	5	13	8	7	118	182	202	70	45	66
8784	1	17	19	47	4	28	19	9	1	1	1	6
7293	19	16	88	85	60	25	7	4	0	0	4	9
51150	1438	2506	3113	2186	1940	1354	2989	1442	3199	2544	1411	1231
126792	13	12	17	17	22	8	0	10	3	1	8	10
388581	1	14	16	10	14	9	26	11	5	7	15	23
118424	166	571	274	287	498	335	486	396	263	249	414	335
101928895	0	1	0	0	1	0	0	0	0	0	1	2
6339	50	38	46	40	45	98	37	61	29	25	72	89
116983	366	546	546	607	479	983	1125	1371	751	616	667	1096
102465434	2	2	3	4	2	7	7	5	1	4	4	7
109623456	0	0	0	0	0	0	0	2	0	0	0	2
126789	43	53	54	50	47	100	333	158	311	424	69	153
54973	606	1425	1151	928	1091	1313	3254	1675	3227	3468	1162	1589
102465435	1	1	1	1	1	1	0	2	0	1	2	2
80772	50	85	70	75	86	37	48	77	72	51	123	52
83756	16	21	42	30	34	46	61	57	22	18	35	88
1855	473	1172	888	599	687	779	1780	1231	1550	1635	948	836
102466740	1	2	1	1	0	2	0	5	4	5	1	0
54587	677	2026	605	890	329	405	385	707	258	300	347	556
54998	185	320	266	218	350	152	319	257	309	418	357	193
81669	1051	4498	2540	1964	2645	4922	9167	5426	7867	4449	3579	6402
148413	41	78	105	70	94	90	67	122	18	16	90	83
55052	360	617	685	621	806	367	352	606	317	365	517	365
107984868	0	0	0	0	0	0	0	0	0	0	0	0
441869	0	3	8	15	3	0	11	199	18	8	9	11
105378585	0	0	0	1	1	0	2	2	0	0	0	0
643965	0	1	0	3	0	0	1	1	3	1	0	0
102724312	0	0	0	1	1	1	0	0	0	0	1	0
107985729	0	0	0	1	0	1	0	0	0	0	1	0
64856	220	420	582	335	527	187	102	171	17	18	97	108
219293	81	149	140	119	93	253	196	196	104	90	95	207
83858	677	1204	1545	1111	782	1887	9351	2875	7897	5792	1673	3052
55210	596	1215	1062	1305	794	1090	4108	1477	2651	2447	1068	1683
339453	6	5	14	12	20	11	19	11	6	3	11	20
29101	257	712	529	641	741	498	1327	810	844	1432	945	650
643988	1	1	2	2	2	1	0	3	1	0	4	1
105378586	1	1	2	2	2	1	0	3	1	0	2	1
142678	392	820	775	525	539	738	1548	970	1076	1175	644	927
8510	21	29	51	38	33	110	280	268	80	95	42	132
984	1542	3602	3323	2718	3080	3414	13872	5517	10160	11579	3033	3723
728661	873	2659	1673	1654	1816	2551	3098	2882	1579	1783	3052	2668
8511	22	28	49	33	32	100	269	258	80	84	39	122
728642	1153	3212	3077	2475	3073	3580	18617	5602	19177	15271	3121	3059
9906	755	2440	1648	1409	1427	1864	2840	2423	938	1597	2327	1816
112268218	3	4	0	1	4	1	0	15	0	0	3	2
65220	418	1070	809	735	643	800	1317	1027	608	1064	678	794
2782	3132	7536	7383	5656	7230	3866	2568	3147	1034	2350	3998	2600
105378949	0	1	0	0	2	0	2	0	0	2	1	0
163688	2	1	5	5	4	7	7	11	4	11	11	8
339456	5	4	2	6	4	4	14	5	7	13	6	10
85452	22	84	54	55	123	163	4	27	26	10	3	1
107984872	1	7	1	1	6	10	0	1	0	0	0	1
105378589	0	1	0	0	2	1	0	0	0	0	0	0
2563	369	288	661	555	795	270	8	5	16	13	8	17
105378590	0	0	0	0	0	0	0	0	0	0	0	0
105378591	0	0	0	0	0	0	0	0	0	0	0	0
5590	332	454	364	379	665	433	1139	786	1375	1720	1004	684
100506504	3	1	0	1	3	1	1	2	4	0	3	2
199990	142	380	182	217	278	339	500	318	452	512	358	310
112268219	20	26	4	9	19	13	10	16	3	17	11	31
105378593	0	0	0	0	0	1	0	0	0	0	0	0
6497	1362	2088	3588	2526	2479	1711	3474	3137	1867	1845	1221	1460
79906	259	785	433	388	537	433	885	546	968	940	717	716
100129534	3	9	2	4	8	5	6	11	0	19	13	6
11079	1445	2480	1292	1613	2261	1196	639	1589	212	364	1359	964
5192	181	234	213	171	195	110	253	248	115	85	176	159
9651	173	115	134	516	203	563	457	2550	2908	4380	1453	211
55229	298	623	509	448	652	669	1100	670	891	1372	853	992
388585	2	5	0	0	2	0	1	5	2	1	0	0
115110	169	168	185	200	167	224	451	278	637	283	178	287
8764	886	1163	993	1111	990	1336	1318	1277	1469	878	893	1409
100996583	0	0	0	0	0	0	0	0	0	0	0	0
127281	40	79	62	65	60	60	56	112	10	18	97	55
79258	3	27	10	13	4	67	22	39	14	5	33	27
105378597	0	0	0	0	0	0	0	0	0	0	0	0
100287898	1	2	2	2	4	1	5	3	0	2	5	7
105378603	0	0	0	0	0	0	0	0	0	0	0	0
105378602	0	0	0	0	0	0	0	0	0	0	0	0
105378601	0	0	0	0	0	0	0	0	0	0	0	0
112268220	0	0	0	0	0	0	0	0	0	0	0	0
107985732	0	0	0	0	0	0	0	0	1	0	0	0
105378600	0	0	0	0	0	0	0	0	0	0	0	0
105378598	0	0	0	1	0	0	0	0	1	0	1	2
107984904	0	0	0	0	0	0	0	0	1	0	0	0
105378599	0	0	0	0	0	0	0	0	0	0	0	0
140625	0	2	0	0	0	0	0	0	0	0	0	0
440556	2	2	2	0	6	4	12	14	79	60	389	78
63976	63	56	90	94	105	131	1847	975	4053	2609	1546	1104
100422968	0	0	0	0	0	0	0	0	0	0	0	0
105378606	0	0	0	0	0	0	0	0	0	0	3	0
107984909	0	0	0	0	0	0	1	0	3	0	0	3
105378605	0	0	0	0	0	0	0	0	0	0	1	2
105378604	0	0	0	0	0	0	0	1	0	0	13	5
27237	304	298	306	283	274	658	1665	936	2016	2114	840	753
1953	208	130	307	319	210	533	422	878	173	172	208	652
105378608	0	0	0	0	0	2	0	1	0	0	0	0
693135	0	0	0	0	0	2	1	0	0	0	0	0
105378607	0	0	0	0	0	0	0	0	0	0	0	0
127262	403	435	777	440	609	227	361	537	572	470	478	213
49856	116	306	186	252	227	273	145	244	27	94	273	285
7161	12	40	12	25	9	43	33	72	10	5	9	6
105378610	0	2	0	0	0	0	0	0	0	0	0	0
105378609	0	0	0	0	0	0	0	0	0	0	0	0
57212	181	429	223	194	302	355	93	201	94	197	324	382
148870	10	1	2	3	2	2	6	2	7	2	9	10
388588	17	19	17	14	14	11	10	6	10	3	14	9
57470	368	701	712	558	672	453	1145	885	1107	877	617	573
9731	776	2346	1300	1286	2008	1521	1672	1497	1386	1605	2453	2434
1677	53	164	107	106	143	190	44	79	37	104	256	232
107984910	0	0	0	0	0	0	0	0	0	0	1	0
339448	176	518	429	531	516	431	1358	381	2631	2419	527	781
100133612	0	0	0	1	0	1	0	0	0	0	1	0
728716	0	0	0	0	0	0	0	0	0	0	0	0
105376672	0	0	0	0	0	0	0	0	0	0	0	0
105376673	0	0	0	0	0	0	0	0	0	0	0	0
284661	0	0	0	0	0	0	0	0	0	0	0	0
105376674	0	0	0	0	0	0	0	0	0	0	0	0
105376679	0	0	0	0	0	0	0	0	0	0	0	0
107985376	0	0	0	1	0	0	0	0	0	0	0	0
55966	74	62	102	71	227	270	167	104	91	76	181	394
105376680	0	0	0	0	0	0	0	0	0	0	0	0
102724429	0	0	0	0	0	0	0	0	0	0	0	0
105376681	0	0	0	0	0	0	0	0	0	0	0	0
105376682	0	0	0	0	0	0	0	0	0	0	0	0
107984911	0	0	0	0	0	0	0	0	0	0	0	0
105376686	0	0	0	0	0	0	0	0	0	0	0	0
100616421	0	0	0	0	0	0	0	0	0	0	0	0
261734	337	697	610	420	466	600	746	532	586	565	540	780
8514	381	724	799	1156	586	667	862	248	890	1441	560	811
26038	4	16	6	10	16	40	423	155	558	351	187	126
105376687	0	0	0	0	0	0	2	0	0	0	0	0
6146	5263	10426	10451	11546	12226	3788	5691	14873	3110	4021	7738	4067
107985733	40	65	83	101	85	47	205	148	72	71	80	81
102724450	0	0	0	0	0	0	0	0	0	0	0	0
388591	187	401	328	310	189	519	1701	772	645	863	515	1068
23463	132	225	209	283	365	141	61	241	27	83	286	142
148645	0	0	0	0	0	0	0	0	0	0	0	0
390992	0	1	0	1	0	0	0	0	0	0	0	0
387509	9	34	23	15	19	35	26	68	4	5	23	20
11332	1341	2089	1319	1364	1500	724	634	365	571	1025	691	714
54626	2	1	2	5	2	0	0	2	2	2	8	0
83715	209	170	78	167	281	69	1218	125	6210	5562	1317	520
100422975	0	0	0	0	0	0	0	0	0	0	0	0
8718	96	300	246	275	200	316	171	295	74	52	135	253
57449	688	1998	2467	1434	1635	2346	4836	2913	3204	2814	1620	2750
79707	337	1043	550	486	1013	730	224	798	106	213	976	728
80835	4	5	2	2	5	3	0	1	3	2	9	9
107984912	0	2	2	1	0	2	0	1	3	1	2	3
3104	227	585	412	388	456	540	639	612	570	599	471	639
9903	106	179	190	170	88	78	87	203	65	85	422	129
107984913	0	0	0	0	0	0	0	0	0	0	1	0
148479	123	353	192	226	241	205	287	325	153	301	248	339
90326	141	322	148	216	171	195	216	247	125	121	266	259
55735	744	2129	1206	1456	1736	1275	7212	1917	7031	6373	4466	3616
100505887	0	0	0	0	0	0	0	0	0	0	0	0
110841581	0	0	0	0	2	0	0	0	0	0	0	0
23261	395	692	872	556	714	678	881	653	556	663	827	851
105376692	0	0	0	0	0	0	0	0	0	0	0	0
102725193	0	0	0	0	0	0	0	0	0	0	0	0
101928836	0	1	0	0	0	0	0	0	0	0	0	0
105376691	0	0	0	0	0	0	0	0	0	0	0	0
105376689	0	0	0	0	1	0	0	0	0	0	0	0
9341	723	652	782	728	1131	432	378	655	151	372	513	338
8863	961	816	2001	1129	2432	2198	1437	4440	1068	4190	3791	2523
10911	30	9	45	69	152	14	2	17	0	1	2	34
3604	36	97	41	117	129	245	1	3	5	4	2	3
11315	6166	8555	5999	6866	8126	4008	4815	6361	1756	3644	6469	3163
54206	1028	28226	5970	5559	5335	6905	1532	3534	2418	3001	2470	1206
107984915	0	0	0	0	0	0	0	0	0	0	0	0
102724539	0	0	0	0	0	0	0	0	0	0	1	0
105376695	0	1	0	1	1	1	0	0	0	0	0	0
50651	56	215	140	51	128	198	138	98	162	165	132	154
473	2930	10316	5954	4321	7362	6014	18877	10249	20401	18919	9219	9272
102724552	0	0	0	0	0	0	0	1	0	0	0	0
106632271	1	2	0	0	0	0	0	1	0	0	1	0
2023	28312	75628	47399	26554	64681	29433	9535	9212	3415	9390	25877	8321
102465436	6	23	11	17	56	36	0	3	0	1	10	11
100505975	1	0	0	0	0	0	0	0	1	0	0	0
112268261	0	0	0	0	0	0	0	0	0	0	0	0
765	0	2	3	1	5	2	3	0	3	0	3	0
155184	0	11	12	1	6	6	0	0	1	1	3	0
6518	774	3572	2241	371	1148	2050	352	29	218	727	383	164
80045	54	76	106	56	24	86	39	84	23	71	58	58
106614088	8	27	28	45	24	38	14	14	7	2	8	31
407040	5	3	12	7	5	7	6	5	6	2	1	6
102724571	3	9	8	16	3	10	5	5	0	0	4	8
9563	3217	7655	4839	4055	3199	2151	2081	3852	679	697	1529	1975
80176	96	432	158	202	123	233	98	68	10	29	59	67
100506022	0	2	0	0	2	0	0	0	0	0	0	0
84275	80	73	70	72	125	71	93	203	66	171	316	114
199953	78	106	80	78	95	104	212	119	164	180	99	121
107985734	0	0	1	0	0	0	0	0	0	0	0	0
105376712	0	0	0	0	0	0	0	0	0	0	0	0
5293	1156	2144	2470	2200	1782	2013	6175	904	2190	2335	1253	1998
644997	31	42	38	60	43	73	0	4	1	0	6	7
101929074	0	0	0	2	0	1	0	1	0	0	0	0
22883	4800	8596	9526	6290	8844	5021	4555	4178	3943	3315	6232	3673
56998	19	67	89	55	46	35	150	130	160	136	62	69
105376717	6	15	19	17	13	7	9	20	9	14	19	15
84328	212	533	308	339	674	315	209	480	117	253	454	239
64802	81	227	113	121	231	99	137	173	39	97	282	217
113391335	0	1	0	0	0	0	0	0	0	0	1	0
100847055	0	0	0	0	0	0	0	0	0	0	0	0
116362	342	605	355	361	1196	63	115	84	52	80	513	211
10277	1576	4661	3088	2625	4176	3140	2130	3612	1667	2488	4061	3453
23095	5162	12762	8419	7846	12638	10731	6681	8635	4970	7370	13491	11878
105376725	2	1	0	1	1	0	1	0	0	0	1	1
5226	630	1561	1521	2336	1459	1071	1738	1879	708	938	1893	1070
100526739	64	135	35	62	142	56	77	55	59	163	154	72
378708	64	130	33	62	140	54	73	55	58	161	150	68
1325	2	8	2	0	3	3	4	0	1	3	6	7
1676	221	527	366	366	532	235	450	382	393	562	546	426
5195	890	1207	1679	1218	1012	789	2366	2609	2064	2034	986	1159
54897	213	151	306	304	332	451	3961	2644	5656	8258	2169	2380
105376733	0	0	0	0	0	0	0	0	0	0	0	0
105376735	0	0	0	0	0	0	0	0	0	0	0	0
148345	2	19	11	15	11	9	10	1	0	1	2	9
23435	2648	5087	3171	3861	4886	4110	2112	4941	699	1209	4814	4430
10747	21	59	40	27	81	54	20	73	8	5	54	65
6723	190	363	204	230	225	185	142	163	46	107	144	124
5394	761	2647	1493	1373	2486	2925	2045	2152	1465	1957	2298	2753
105376736	15	32	33	31	36	22	6	44	2	11	30	23
2475	1922	4355	3408	3291	4270	4183	4089	4027	3968	4586	7226	5334
100873935	27	40	48	40	52	37	9	51	3	6	86	37
10218	49	70	51	37	65	72	13	82	12	5	123	401
29914	616	885	892	582	799	606	505	764	278	402	685	456
105376737	0	0	0	0	0	0	0	1	0	0	0	0
105376739	0	0	0	0	0	0	0	0	0	0	0	0
105376740	0	0	0	0	0	0	1	0	0	0	0	0
57540	2	25	3	3	8	43	17	7	8	6	11	15
112268221	0	3	1	1	1	10	4	1	1	2	1	2
101929181	0	0	0	0	0	0	0	0	0	0	0	0
26232	13	21	46	44	5	22	180	113	80	39	157	83
93611	125	468	229	205	203	364	2157	583	1777	2089	587	706
26270	99	243	124	191	134	126	122	83	165	108	99	100
10459	112	347	337	227	136	211	203	128	51	186	196	211
374946	3	2	2	7	0	5	0	2	3	2	8	7
57085	269	521	353	327	287	233	216	123	62	69	155	142
284498	20	33	51	25	45	27	21	24	3	10	27	35
102724659	0	0	0	0	0	0	0	0	0	0	0	1
4524	782	1652	2186	1327	1726	1262	4184	1561	3558	2873	1267	1982
1185	428	929	829	667	871	947	1744	743	1064	1523	1130	1474
100379251	10	38	20	20	30	41	49	23	36	67	39	46
4878	20	87	54	23	35	97	128	43	82	206	66	90
4879	0	0	0	0	0	0	0	0	2	0	0	0
26829	0	1	0	1	0	0	0	0	1	0	1	0
90231	321	715	625	485	704	366	192	408	124	141	415	257
5351	6491	14529	12362	10342	10166	6448	3441	2878	3047	3695	3514	3884
9927	2634	3641	4009	3466	4537	2825	4787	6107	2441	4348	5029	3569
60672	91	175	188	155	162	249	477	266	96	227	150	259
102466982	2	3	3	3	1	5	0	2	0	0	1	3
943	7	17	10	9	8	27	15	7	23	4	8	13
102465836	1	3	3	12	4	2	4	2	0	0	2	2
7133	486	795	968	1127	900	542	249	201	35	59	249	322
100616438	2	6	6	9	3	3	1	2	0	0	2	4
107984917	0	0	0	0	1	0	0	0	0	0	0	0
55187	4365	9103	6819	6480	10189	9896	5856	11866	2401	3022	15535	13583
677885	376	60	471	160	128	60	67	168	7	1	106	91
105376744	0	0	1	0	1	1	0	0	0	0	0	0
9249	565	1546	1240	785	1854	1165	690	2669	1069	666	1037	593
102466722	2	4	5	2	4	6	0	10	0	2	1	1
343066	0	3	0	0	0	1	2	3	3	1	9	15
126767	0	0	0	0	1	0	0	0	2	2	0	0
93190	0	1	1	0	0	1	0	0	0	0	0	0
390999	0	1	0	0	0	1	0	0	0	0	0	1
65121	0	0	0	0	0	0	14	0	10	0	0	0
105376745	0	0	0	0	0	0	0	0	0	0	0	0
440560	0	1	0	0	0	2	1	0	17	8	0	1
343069	0	1	0	0	1	0	0	0	5	0	1	0
65122	0	1	0	0	0	0	0	0	23	0	0	0
400735	0	0	1	0	0	4	1	0	6	15	1	1
343071	0	0	0	0	0	2	0	0	10	4	0	0
441871	0	0	0	0	2	0	6	0	4	5	0	3
440561	0	1	0	0	0	2	12	0	22	16	0	0
101929983	0	0	1	0	0	3	13	0	10	9	0	3
649330	0	0	0	0	0	0	0	0	1	12	0	0
441873	0	0	1	0	1	2	2	0	10	10	0	1
649324	0	0	0	0	1	1	0	0	8	0	0	2
440563	2	5	1	0	4	5	1	2	1	13	1	1
645354	0	0	0	0	1	1	0	0	11	0	0	2
645359	0	0	0	0	0	2	6	0	10	4	0	0
101060301	2	3	1	0	4	5	0	2	5	0	1	1
343070	0	0	1	0	1	2	4	0	6	11	0	1
400736	0	0	0	0	0	1	0	0	6	0	0	0
391003	0	0	0	0	0	2	0	0	21	0	0	0
343068	0	1	1	0	0	2	14	2	20	13	0	1
391002	0	0	0	0	1	0	6	0	19	5	0	3
645382	0	0	0	0	0	1	0	0	1	0	0	0
653619	0	0	1	0	0	2	20	0	9	2	1	1
729528	0	0	0	0	0	1	0	0	4	5	0	0
645414	0	0	0	0	1	5	5	0	7	0	0	0
391004	0	0	0	0	0	2	0	0	0	6	0	1
645425	0	2	0	0	0	2	0	0	17	2	0	0
126755	0	0	0	2	1	0	0	0	0	0	1	0
102724856	0	0	0	0	0	0	0	0	0	0	0	0
107984918	0	0	0	1	1	0	0	0	0	0	1	0
10630	8	27	105	118	6	34	17	272	11	3	43	71
107984919	0	0	0	0	0	0	0	0	2	0	0	0
105378612	0	0	0	0	0	0	0	0	0	0	0	0
105376756	0	0	0	0	0	0	0	0	0	0	0	0
7799	913	3227	1476	1521	2719	3356	3410	3814	1664	3245	2741	3185
23254	209	309	362	164	311	263	957	359	868	1096	709	669
107985467	0	1	0	0	1	0	0	0	1	0	6	1
107985468	0	0	0	0	0	0	0	0	0	0	0	0
105376762	0	0	0	0	0	0	0	0	0	0	2	0
105376759	0	4	1	0	6	6	2	1	0	0	5	6
107985469	0	1	0	0	1	0	0	1	0	0	1	1
200197	4	36	12	5	15	19	10	40	7	6	28	51
55092	136	336	183	212	304	220	155	289	44	122	226	253
727684	59	126	292	153	249	203	22	591	12	0	364	379
114827	100	384	307	368	122	580	1104	412	416	682	257	342
101927417	6	23	6	18	6	30	27	19	13	19	17	17
101927441	0	3	2	2	3	1	2	4	0	0	1	3
79180	817	2141	1703	1584	1434	1655	1704	2683	371	746	492	754
11330	5	5	11	5	5	8	0	8	10	1	3	5
63036	3	10	13	19	3	10	8	9	0	0	3	6
105376767	0	1	3	3	1	2	0	1	0	0	0	0
51032	18	77	87	61	40	74	3	71	10	10	49	26
842	122	444	214	294	311	300	329	597	192	343	458	486
23341	693	1196	735	769	1574	812	1047	1225	510	787	1363	1029
107397391	0	0	0	0	0	0	0	0	0	0	0	0
79814	242	290	41	154	1108	54	321	49	750	2249	1712	454
84301	592	1612	954	1157	1718	1242	1814	2700	1120	2175	1359	1413
6248	96	278	101	176	297	191	75	401	42	100	215	204
23207	1070	2292	2268	1953	1821	2005	3004	1626	1657	1868	1359	2037
284723	3	3	7	4	12	3	3	4	0	1	8	9
110806303	0	0	0	0	0	0	0	0	0	0	0	0
388595	2	2	2	7	43	1	4	2	12	32	34	40
54751	122	184	403	273	270	349	644	452	143	237	273	442
440567	274	115	406	273	308	125	245	500	166	197	400	231
729614	19	53	62	43	65	55	10	67	10	13	52	61
23013	1991	5285	3704	3146	6726	4909	3122	5149	2129	4635	5961	5716
7709	313	668	740	576	476	617	2932	670	3137	2535	519	783
149563	0	0	0	0	0	0	5	1	14	1	4	5
27129	29	44	20	19	15	51	68	59	59	62	209	322
1187	288	774	58	137	29	555	6700	149	12199	14110	23230	8224
1188	562	70	71	52	14	722	8154	76	15080	22120	31018	13959
348487	16	41	18	37	24	313	33	1	116	49	129	42
1969	990	768	2716	1401	2522	1463	4319	9448	1636	3012	3477	2143
101927479	2	1	0	0	1	3	0	3	0	0	2	1
128272	40	130	48	66	46	112	107	493	52	60	73	102
101927546	9	20	7	5	23	9	4	12	13	1	16	22
79363	48	55	48	36	38	39	19	50	20	22	39	25
54455	530	1520	976	890	1254	1212	364	1025	156	196	1086	939
26099	557	1103	913	750	949	644	710	629	528	741	531	444
374955	15	27	9	7	22	14	10	6	2	4	10	10
55707	776	1659	1325	1455	1503	1002	1222	825	409	863	847	996
107984921	0	2	4	2	5	4	0	1	0	0	3	8
114819	178	356	471	256	229	373	2011	632	2143	1130	386	654
26871	64	231	33	246	570	164	66	104	13	11	301	411
107985757	0	0	0	0	0	0	0	0	0	0	0	0
100132147	0	0	0	0	0	0	0	0	0	0	1	0
107985758	0	0	0	0	0	0	0	0	0	0	0	0
7195	0	0	0	0	0	0	0	0	0	0	0	0
55672	5477	20257	10704	9077	13531	17935	32895	19410	15128	24365	20240	19509
105376794	26	76	94	45	38	73	269	89	205	142	81	74
84809	92	299	369	150	124	291	1892	429	1040	709	267	204
11209	147	1129	732	190	511	381	2406	335	1146	2150	3087	863
107985736	1	2	0	1	1	1	1	0	3	0	5	1
26869	65	230	33	245	550	163	70	97	14	10	292	420
107985759	0	0	0	0	0	0	0	0	0	0	0	0
284729	27	67	20	35	29	27	511	6	3467	2421	239	373
100189045	0	0	0	0	0	0	0	0	0	0	0	0
6060	63	210	31	238	566	174	61	92	11	15	280	395
11223	115	596	407	147	481	405	2754	112	3812	3211	7873	1868
100500876	0	0	0	0	0	0	0	0	0	0	0	0
100189298	0	0	0	0	0	0	0	0	0	0	0	0
112267871	0	0	0	0	0	0	0	0	0	0	1	0
7193	0	0	0	0	0	0	0	0	0	0	0	0
100189183	0	0	0	0	0	0	0	0	0	0	0	0
105376805	0	0	0	0	3	1	0	0	0	0	0	0
791226	0	0	0	0	0	0	0	0	0	0	0	0
26870	61	211	30	223	551	173	59	97	10	14	272	387
9696	480	899	1023	961	833	1079	4756	1494	6154	3481	880	1779
4237	21	69	111	68	123	136	94	130	10	21	115	100
105376806	6	30	34	27	41	40	39	44	7	5	32	31
23400	1473	2147	2895	2297	2379	1696	739	1612	244	206	1201	1193
6390	1809	3612	2257	2810	3733	1707	1542	2096	1017	2622	4646	1564
11240	116	146	146	258	51	81	113	74	153	373	705	109
105376808	0	0	0	0	0	0	0	0	0	0	0	0
400743	0	0	0	1	0	0	0	0	0	0	0	0
29943	100	80	334	118	21	84	11	33	7	1	2	4
51702	10	9	2	22	0	139	25	4265	85	2	1	2
100616188	0	0	0	0	0	0	0	0	0	0	0	0
23569	12	3	1	10	4	6	4	0	0	0	14	3
353238	2	3	0	0	3	0	0	0	0	3	0	0
55920	677	1946	1300	1357	1486	1442	1200	1661	677	631	1232	1121
55160	1118	2011	1812	1369	1433	1357	5494	4945	5405	6317	3127	5045
107984028	0	0	0	0	0	0	0	0	0	0	0	0
81569	0	2	0	0	2	3	0	0	0	0	0	0
105376809	0	0	0	0	0	0	0	0	0	0	0	0
105376812	0	0	0	0	0	0	0	0	0	0	0	0
101927876	0	0	0	0	0	0	0	0	0	1	0	0
84966	62	28	187	57	151	54	32	102	29	23	14	28
105376814	0	1	0	0	0	0	0	0	0	0	0	0
127707	76	45	11	162	262	71	10	284	18	23	198	136
5081	0	0	0	1	1	0	0	3	0	3	0	0
80834	0	4	0	2	3	6	28	1	64	17	2	10
8659	314	696	112	193	684	192	1360	1884	995	2715	1678	1132
100616120	2	1	2	0	1	1	4	4	0	0	3	5
100302276	0	1	0	0	1	0	0	13	0	0	5	8
126917	348	643	1189	757	982	739	3187	944	1033	1309	471	822
105376815	1	0	0	0	0	0	0	0	0	0	0	0
23352	8449	22913	16040	15994	20117	19319	10358	20246	5325	7938	22770	22909
101927895	36	129	83	54	101	78	32	89	23	28	70	71
23065	1192	3109	2622	1704	2431	2049	1027	1914	465	743	1851	1499
51154	321	646	539	395	457	358	479	525	203	356	395	325
246181	87	66	45	113	179	180	310	53	959	1583	804	631
22977	215	117	90	189	970	224	410	87	717	2818	1808	927
100506730	3	2	0	0	7	2	0	0	0	0	2	2
8574	1193	2649	1584	1378	3548	1029	1086	1509	951	2698	2798	1450
54896	95	180	159	130	141	137	299	127	205	157	160	229
832	1995	5111	4030	3662	4328	2971	2883	3616	750	1662	2881	2510
105376819	0	0	0	0	0	0	0	0	0	0	0	0
105376818	0	0	0	0	1	0	0	0	0	0	0	0
105376817	0	0	0	0	1	1	0	0	0	0	0	0
105378614	0	0	0	0	0	0	0	0	0	0	0	0
440574	169	279	194	170	216	87	184	209	46	81	190	105
100532736	169	172	265	252	228	188	290	490	42	69	175	129
644068	60	111	165	212	114	106	189	289	64	31	122	181
4681	89	69	195	183	159	156	228	435	19	28	114	87
3362	5	27	19	0	25	30	2	1	0	6	2	6
255104	188	788	502	295	459	614	2116	1208	1478	1778	704	760
54546	11	688	98	13	142	414	80	2	150	259	81	85
105376823	0	0	0	0	0	0	0	0	0	0	0	0
