GeneID	GSM2188250	GSM2188251	GSM2188252	GSM2188253	GSM2188254	GSM2188255
348487	1836	304	192	146	149	210
1969	1110	1481	1140	883	800	210
101927479	43	103	41	11	22	5
128272	280	84	113	1575	83	29
101927546	189	94	65	378	18	20
79363	190	126	79	247	87	123
54455	810	551	495	1159	517	571
26099	2332	2642	1776	4193	1588	1784
374955	1138	1269	892	2325	945	836
55707	1112	1408	789	1658	1600	734
107984921	71	26	36	52	59	61
114819	289	83	151	171	151	328
26871	35	60	6	96	79	15
107985757	0	0	0	0	0	0
100132147	39	10	2	5	0	1
107985758	3	1	1	0	0	0
7195	0	0	0	0	0	0
55672	928	352	624	945	379	435
105376794	1732	468	798	719	565	814
84809	586	200	320	386	259	289
11209	1398	588	808	304	120	86
107985736	198	23	41	12	8	7
26869	32	57	6	90	71	13
107985759	0	0	0	0	0	0
284729	48	15	83	59	2	0
100189045	0	0	0	0	0	0
6060	5	12	1	20	15	3
11223	5673	1358	2269	168	175	167
100500876	0	0	1	0	0	0
100189298	0	0	0	0	1	0
112267871	54	15	7	7	1	1
7193	4	0	1	1	0	0
100189183	0	0	0	0	0	0
105376805	176	154	91	109	65	55
791226	2	1	0	0	0	0
26870	6	7	2	15	11	2
9696	1168	402	700	1559	600	517
4237	175	67	45	1659	16	15
105376806	35	7	12	306	2	4
23400	1029	1153	593	2636	709	663
6390	2257	2757	2401	2084	1032	3205
11240	3114	769	620	1782	254	42
105376808	1	0	0	0	20	0
400743	0	5	0	2	26	1
29943	4	17	6	20	71	11
51702	0	2	4	5	3	3
100616188	0	0	0	0	0	0
23569	8	5	2	1	17	1
353238	0	0	0	1	4	0
55920	1382	1044	1073	7280	1806	601
55160	3654	2850	3370	1366	1817	929
107984028	0	0	0	0	0	0
81569	0	0	0	3	8	0
105376809	0	0	0	0	2	0
105376812	0	0	0	0	0	0
101927876	0	0	0	0	0	0
84966	17	23	35	17	50	12
105376814	0	0	0	0	0	0
127707	2511	1329	1393	559	700	374
5081	0	1	0	0	0	0
80834	0	0	2	0	0	0
8659	2878	12504	13745	779	1316	778
100616120	1	0	1	0	0	0
100302276	0	0	1	0	0	0
126917	564	1535	737	426	665	233
105376815	0	0	1	0	0	0
23352	4564	5710	5467	5099	5291	3678
101927895	49	28	36	87	36	55
23065	1272	1099	979	2189	954	1456
51154	517	614	404	1494	530	453
246181	334	261	478	83	105	6
22977	777	2196	2575	301	302	38
100506730	162	96	108	210	102	80
8574	1316	2079	1903	1363	877	850
54896	505	402	367	604	296	409
832	3861	4872	3143	7151	4065	4105
105376819	1	1	0	2	1	2
105376818	0	0	0	0	0	0
105376817	1	0	1	2	1	1
105378614	1	0	0	1	2	1
440574	1658	1697	876	2048	1015	2095
100532736	1328	1521	940	2044	1303	1739
644068	73	64	53	158	87	73
4681	796	832	596	1180	922	876
3362	0	0	1	0	23	4
255104	1268	924	629	1328	571	2653
54546	123	194	730	4	381	22
105376823	0	0	0	0	0	2
23252	608	282	485	814	442	643
30814	0	0	0	0	0	0
5320	147	221	24	16	7	0
5322	2	3	0	3	15	0
26279	3	1	9	25	47	10
64600	2	1	13	0	0	2
391013	2	2	0	31	0	10
127733	304	325	236	1545	267	665
101928017	10	9	9	172	5	25
105376825	34	22	19	96	15	95
105376826	10	11	4	9	0	65
105376827	0	0	0	0	0	0
105376828	0	0	0	0	0	0
127731	439	211	334	45	9	19043
339505	7	1	2	6	8	26
55450	2290	2888	2555	2965	918	6325
79594	1276	1243	824	1096	534	1059
163933	198	43	28	19	9	5
978	111	247	111	75	111	1462
65018	2961	3226	2044	1523	1215	2347
102464833	125	170	74	47	37	103
100861548	2065	2143	1397	1760	1192	1568
1650	2947	3995	2720	7904	3108	3087
57576	110	68	85	56	73	22
400745	11	45	17	34	54	8
112268222	942	583	498	1264	726	1119
50809	3812	2198	2126	4246	2186	4721
8672	2500	1552	989	2549	1358	1882
105376830	7	2	2	1	2	1
105376829	2	2	2	2	4	0
100302155	0	0	0	0	0	0
1889	2879	2650	2081	4160	2150	4358
100506801	11	5	10	12	19	7
105376832	0	0	0	0	0	0
84224	420	230	174	372	193	400
249	698	2792	3140	1521	1264	79
105376834	14	10	16	2	3	11
5909	18041	6898	4639	5812	634	22445
84196	1638	822	759	2338	1289	2049
401944	1078	685	591	1745	1690	480
3339	5783	3559	4073	7260	6121	2579
23436	4	0	0	2	0	0
10136	4	0	1	1	0	0
101928043	18	4	12	14	8	12
29092	380	208	240	612	241	233
112268223	18	9	15	36	13	14
998	5628	6913	4519	9083	4665	5177
54361	77	65	30	187	13	79
105376845	8	11	2	6	1	15
105376850	1	0	0	2	0	0
107985377	0	3	0	0	0	1
100616433	0	0	0	0	0	0
105376856	0	0	0	1	2	0
9923	1320	565	756	1501	1031	1457
2046	0	0	3	14	0	3
102466615	0	0	0	0	0	0
712	567	1459	1513	1417	9624	1425
714	520	945	2023	1520	8970	1266
713	455	1179	1262	1294	11229	1257
2048	456	238	210	163	171	62
100616391	0	0	0	0	0	0
100422914	4	4	2	2	0	2
646262	0	0	0	0	0	0
729059	6	0	1	0	0	1
23028	1651	1357	1043	3550	924	1738
100422866	0	0	0	0	0	0
7798	1231	982	892	1324	688	1276
3352	4	0	1	25	0	1
100996511	280	100	110	453	254	142
10236	3359	2152	1771	6139	2171	3238
80818	458	300	414	1242	262	599
148898	198	66	111	221	102	224
6920	2726	1301	1451	2320	2633	2541
55616	873	1044	889	1145	212	1609
1870	4	3	6	376	38	7
101928163	0	0	0	3	0	0
105376859	14	3	9	26	9	11
3399	3072	827	721	1704	1212	660
107984928	4	0	0	0	4	0
259283	3	2	2	5	9	5
6135	12224	14416	7717	37459	17848	19000
6924	1104	909	724	1258	685	862
100506963	207	122	110	191	120	155
57095	984	762	739	1702	798	1023
105376860	124	155	105	146	51	89
11313	1513	2291	1383	2190	941	1307
2582	767	1143	1141	2129	771	1285
3155	1599	2615	2299	1762	948	1724
105376861	0	1	2	1	0	0
2517	3769	3151	1751	1856	1335	882
1269	6	0	9	4	2	3
107984929	0	0	0	0	0	0
100616492	0	0	0	0	0	0
55629	3413	2403	1741	4677	2004	2665
10772	3361	1447	2015	4515	1740	2027
105378615	0	0	0	0	0	0
105376863	4	1	0	3	0	0
107984931	17	44	74	12	26	2
127294	531	1640	2330	466	1092	55
107985737	19	3	19	10	26	1
105376864	4	6	10	1	7	1
58985	32	154	207	27	115	9
163702	385	175	230	122	168	108
284632	0	1	0	0	0	0
105376871	8	3	3	13	2	0
57822	30	21	67	56	10	7
90529	361	255	190	432	138	170
57185	2190	1246	967	1723	778	1841
100750325	6	3	1	12	8	5
11123	539	418	278	1578	457	747
100506985	39	24	18	102	30	53
400746	28	39	56	1168	7	15
10250	2285	1237	1427	3414	1578	2085
25932	5054	3911	5674	5386	5406	1653
105376876	0	0	0	0	1	0
864	56	49	108	310	1171	47
102465437	0	0	0	0	1	0
107984932	1	0	1	0	11	0
105376878	2	2	7	10	54	5
100616365	0	0	0	0	0	0
105376879	0	0	0	0	1	0
25949	1690	1431	878	2798	1725	1700
57035	3853	1932	1408	3637	2529	4371
105376882	2	1	1	2	2	0
6007	20	11	19	12	26	1
23585	1746	2100	1164	3015	1621	1267
6006	687	728	461	1234	780	535
55219	650	735	559	1227	729	852
26119	1099	598	549	732	372	662
57134	1467	1853	2449	715	146	5142
57190	3222	3542	2675	6840	1378	2398
56181	2778	1565	1602	1657	859	2371
646471	1128	336	545	383	227	1041
79000	437	274	251	404	143	345
164091	1979	1709	2064	1745	706	511
3925	1284	1100	526	6362	931	1088
100500808	98	87	35	422	50	79
105376885	0	0	0	1	0	0
5051	958	935	678	911	408	818
101928216	4	3	3	2	1	1
2134	29	18	9	6	7	1
7780	155	6236	1369	127	9	40
105376910	7	22	37	7	1	1
84676	17	16	38	37	29	2
149420	313	126	179	683	239	268
105376886	0	0	2	0	0	0
79927	127	103	87	75	79	44
110806296	0	0	0	0	1	0
51042	187	505	209	751	190	221
10256	667	354	311	898	22	38
378807	1	0	0	0	0	0
101928303	306	207	148	112	15	291
64793	330	224	211	808	187	741
83442	1242	2134	1106	3336	2795	1209
91544	811	582	738	1150	1266	469
1043	61	43	63	431	441	50
55057	19	19	30	46	4	2
257101	7	3	5	69	34	3
79727	1	0	0	1	0	0
79947	1017	956	904	1061	577	970
101928324	23	5	8	11	10	7
3151	3617	3775	3292	11613	4186	3089
6195	1069	1860	1218	2594	1051	605
100302190	0	0	0	0	0	0
105376888	1	0	0	0	1	0
101928728	44	21	26	29	22	10
8289	2428	1562	1846	3542	1333	2180
55650	682	399	282	554	306	371
84243	464	646	371	1189	698	923
2810	15	160	115	2087	28	45
54707	989	748	714	1108	549	580
63906	341	281	306	443	263	293
10726	2401	2722	1487	3843	1889	2735
8431	216	187	163	311	1	1440
126695	348	321	209	720	22	64
388610	509	508	201	161	15	511
115572	400	135	180	127	26	104
101928391	23	7	14	8	7	4
6548	1142	708	615	1255	434	798
102723760	0	0	0	0	0	0
105376890	0	0	0	0	0	0
23038	2235	2402	1700	2079	1081	1931
84065	1068	1060	867	1276	845	627
644961	37	13	43	34	24	21
84958	71	61	102	2164	279	26
9064	670	629	503	729	893	501
8547	165	108	157	44	478	96
388611	5	5	5	32	0	7
2827	23	62	52	41	47	38
10163	3162	3309	2163	4452	2758	3264
105376892	7	2	2	15	6	3
27245	1705	772	789	1185	777	568
2268	222	214	123	227	870	100
111216282	3	0	0	0	0	0
2537	1203	655	11500	1628	1113	632
199870	502	255	254	488	379	270
23673	1594	1599	1050	1374	1196	1437
5511	947	733	636	1979	737	815
677774	0	2	0	1	1	0
9473	203	287	312	500	1597	198
6118	981	1001	462	1526	975	653
27293	73	348	195	844	117	43
55113	289	258	183	327	247	122
2140	1450	1042	788	1152	558	1325
5724	51	128	98	275	613	51
22826	2009	1737	1206	3176	1603	2249
93974	3991	4207	3181	5308	2411	2229
83667	470	1007	1134	740	308	268
54797	297	313	178	621	230	174
65979	1387	1092	1218	1932	906	763
1104	328	434	237	2359	411	398
8420	392	299	274	1232	668	194
6080	10	12	4	54	12	4
26768	14	17	3	89	29	5
54952	359	335	247	761	359	274
85028	234	169	116	460	381	171
692212	13	12	7	32	29	6
677838	26	19	13	58	37	11
677825	23	15	17	18	24	10
692073	13	12	10	16	15	5
115273	20	62	25	53	68	12
6883	384	362	248	984	394	368
105378616	19	7	5	7	6	8
26824	1	3	0	2	3	1
10691	421	249	271	661	292	255
51441	1448	1427	1064	2830	1125	1227
4985	13	3	4	7	11	8
2035	1099	1064	731	1696	2314	887
399474	349	329	282	643	568	119
6429	2639	1756	1730	4034	2422	2614
51102	430	538	406	675	289	726
10076	319	463	373	1174	745	1270
101928460	0	0	0	0	0	0
107984933	0	0	0	0	0	0
107984934	0	0	0	1	1	0
101929406	0	0	0	0	0	9
105378617	1	0	0	2	1	0
105378618	0	0	0	0	0	0
4146	26	6	8	18	13	6
100129196	57	22	19	28	63	22
7805	697	941	863	3095	8895	1130
100616164	1	0	1	0	7	0
105378620	2	0	8	6	21	3
105378621	0	0	0	0	0	1
105378622	1	2	0	3	0	0
400748	0	0	0	0	4	1
9672	798	994	931	1555	4008	658
9698	2016	1707	1560	3723	1338	2505
692234	7	2	8	7	3	8
692235	6	2	10	8	2	5
692200	0	0	0	0	0	1
107984935	5	10	1	6	2	7
79570	1	9	3	3	8	17
9410	594	467	374	1242	413	506
51538	832	864	587	1461	621	728
2170	1863	4024	1448	895	1414	2856
105378623	1	0	0	0	0	1
107985470	0	0	0	0	0	0
347735	4654	4790	2784	8711	1314	3944
105378625	10	6	10	41	1	2
105379772	30	36	24	41	0	0
149086	24	6	12	23	0	16
284551	41	20	9	33	0	6
105378626	173	40	105	392	28	27
64129	6679	3191	3081	5050	2597	1657
3061	119	106	71	116	69	85
553115	1585	1686	1082	1724	1065	1082
107985471	86	71	44	61	25	41
105378628	6	4	2	2	1	1
1307	1167	272	451	1204	289	152
101929444	35	25	24	40	15	16
576	77	74	111	138	25	63
100423028	0	0	0	0	0	0
90853	9	7	14	51	7	8
8073	3535	4078	2632	5448	2633	3466
10657	2916	2930	1981	5451	2629	2690
55116	349	249	207	542	253	248
100847018	0	0	1	0	0	0
23633	1722	1414	1338	2884	1343	1894
200081	1875	1516	1467	2898	1318	1567
79140	168	80	95	865	121	85
56063	399	292	249	516	365	246
55721	208	96	110	264	115	84
149069	92	42	61	61	74	45
8668	2847	3603	1915	6528	2548	3235
339483	706	243	252	422	339	112
84734	483	330	235	278	493	159
3932	130	97	144	456	793	45
3065	2940	2385	1564	4978	1785	2793
65108	834	903	594	11086	1091	1689
105378629	15	10	8	9	2	30
81629	218	100	226	303	152	156
100128071	88	65	60	179	58	91
55108	2333	2047	1831	2357	1491	2180
728116	13	4	6	2	1	0
653121	240	204	121	411	102	174
102723870	12	4	6	7	6	2
339487	472	395	336	896	489	432
5928	2513	1566	1593	5765	1972	2453
81493	722	506	442	1920	761	713
57648	4150	3693	3196	4292	874	2288
8565	947	1456	811	2312	1142	1880
64766	573	325	264	951	790	486
252995	120	34	58	46	21	106
105378631	0	0	2	1	0	2
3208	18	41	16	41	47	10
113452	476	885	300	986	479	212
105378632	0	0	0	0	0	0
127544	815	1175	945	768	788	482
204	4846	5184	5114	4612	3741	5501
105378635	2	1	1	1	0	0
113451	201	126	147	157	187	35
112268224	6	3	2	0	2	1
55223	214	166	133	187	126	113
149076	993	592	936	1360	790	471
127550	7	1	1	0	3	1
1912	3508	5405	2641	3385	3231	2162
100500853	107	157	80	79	81	67
101929464	2	0	2	0	2	1
7579	282	100	106	302	87	159
114784	32	10	18	170	44	18
105378638	1	1	0	1	2	6
127540	0	0	0	0	0	0
402779	0	0	0	0	0	0
84970	0	0	1	0	0	0
105378639	0	0	0	0	0	0
105378640	0	0	0	0	0	0
105378641	0	0	0	0	0	0
693137	0	0	0	0	0	0
105378642	1	2	1	1	5	1
2709	4	1	4	3	6	2
127534	3	5	8	1	9	3
2707	9	18	23	25	30	5
2701	726	291	258	275	987	274
113444	998	1467	898	1090	642	727
58512	89	72	52	33	18	16
653160	159	75	107	105	139	69
100506144	548	587	335	519	568	261
9204	792	330	370	707	502	939
79830	389	128	142	544	248	324
105378644	6	11	20	35	3	209
6421	8607	4720	6169	15678	7020	8903
9202	1389	672	660	2457	900	1329
100861513	26	18	8	22	6	25
79932	2694	2868	2205	2758	1693	2357
23154	873	730	513	979	590	702
339488	82	35	38	119	169	35
105378645	14	6	7	15	36	5
5690	1247	1821	1314	2728	1348	1216
105378646	0	0	0	0	0	0
127703	230	136	105	636	358	174
63967	25	7	9	388	74	46
192670	816	394	537	977	709	571
26523	952	526	760	1378	836	757
192669	1027	422	535	1367	722	742
105378647	1	4	5	1	5	0
27285	129	74	84	129	56	13
54936	548	1117	594	1184	886	404
1296	102	53	55	183	131	50
27095	1075	1329	864	1864	1079	1011
55700	1821	2269	1308	2157	1574	1014
9967	3518	2238	2146	4621	2548	2916
79729	615	249	504	236	320	409
55194	659	488	381	462	496	379
