GeneID	GSM2359144	GSM2359145	GSM2359146	GSM2359147	GSM2359148	GSM2359149	GSM2359150	GSM2359151	GSM2359152	GSM2359153	GSM2359154	GSM2359155	GSM2359156
28891	1	0	2	0	1	2	6	1	11	4	0	0	0
28904	0	1	1	0	1	17	7	2	1	1	3	16	0
28877	0	4	1	0	2	40	11	6	7	1	1	17	0
101060017	2	1	5	5	2	1	25	4	33	10	2	4	1
101930047	5	1	5	6	0	3	40	4	32	16	1	8	9
101926969	12	13	62	8	16	10	94	9	76	18	7	12	3
654342	91	220	247	93	141	60	26	76	18	30	131	103	57
107985798	9	16	23	24	18	25	43	23	45	15	21	36	5
105374868	68	34	14	4	123	16	22	53	19	8	119	5	13
645367	186	151	62	18	332	58	42	108	46	10	348	28	19
440888	1	0	3	1	5	1	33	10	40	7	0	0	0
728034	397	738	334	420	695	335	320	196	196	238	641	828	235
107985915	133	198	63	142	333	33	145	53	155	53	231	224	43
100133920	7	6	12	18	14	5	40	16	56	6	5	14	5
100509620	66	13	11	13	276	9	87	77	110	19	104	49	29
107985916	10	4	3	2	43	8	14	8	24	4	18	4	0
90499	23	3	2	3	102	10	28	14	25	3	48	332	1
729171	105	73	13	40	335	41	99	67	88	21	199	914	37
442028	1	0	1	0	1	1	53	5	66	15	3	509	5
150483	0	1	7	3	4	3	24	8	21	9	2	207	2
105373487	0	1	5	2	10	2	82	12	95	8	1	112	2
4118	2722	1132	24	1855	3221	358	565	2727	40	93	9880	1176	4539
105373488	0	0	0	1	2	0	13	1	8	3	1	2	0
64969	789	1108	1539	1108	1033	1134	723	619	137	464	1460	627	679
84874	800	988	960	1268	805	1659	534	448	195	556	1143	598	722
7549	106	171	125	136	179	308	135	110	57	99	300	126	142
150696	1672	473	3528	494	1349	58	135	1186	125	2568	3798	964	3967
30818	160	81	15	611	114	285	94	175	42	22	458	21	220
51011	359	393	589	296	531	598	285	431	115	281	861	573	409
653192	0	0	4	7	1	6	37	7	35	6	0	0	0
107985917	86	174	94	202	125	153	175	89	108	67	191	95	181
129868	0	1	2	4	1	5	33	10	25	6	0	0	0
105373490	0	2	203	34	5	6	52	9	51	7	4	46	4
101926959	0	0	0	3	2	1	21	2	22	7	0	3	0
105373492	0	1	4	3	1	3	28	4	29	10	1	0	0
150759	453	388	882	723	277	429	138	88	65	543	436	888	215
400986	1860	2282	4596	4405	1613	3326	1000	445	270	2158	2021	2696	820
729234	36	22	55	27	29	90	25	21	6	28	84	59	26
150763	42	43	269	42	33	90	50	27	43	77	95	67	45
105373493	0	1	4	4	1	3	25	4	29	10	1	0	0
105373494	1	1	4	3	2	6	64	8	79	13	0	0	0
151	90	24	11	7	53	5	47	68	35	14	129	13	89
431705	6	9	19	8	8	10	36	9	48	23	17	8	20
1844	64	26	184	158	45	107	20	70	23	94	300	124	965
56910	2485	3177	4552	2483	4560	4769	1430	2473	115	1751	6574	1510	2049
285033	159	168	207	124	199	155	61	168	21	72	312	198	188
109623481	3	1	3	2	4	1	0	1	1	1	2	4	0
55654	1283	1869	2465	2129	2158	2382	813	1533	221	2038	3985	1870	1412
9391	1329	1877	2355	1809	2284	3307	1000	1452	141	837	3237	1077	1064
23020	3414	4356	7994	6145	4886	8089	2806	2681	368	3484	7708	5969	3612
150771	14	20	59	140	17	341	165	31	48	38	46	32	11
23397	10	110	982	493	9	261	181	17	121	96	22	135	16
93082	39	128	41	34	58	68	62	54	15	140	117	136	56
105373496	0	1	3	6	1	3	4	1	15	5	2	0	1
10865	116	236	605	848	211	719	153	209	98	406	468	618	228
55683	1642	1653	1954	3041	2057	2637	897	955	211	1100	3273	1925	1784
90342	93	103	54	83	93	33	182	39	179	70	86	66	87
81562	309	530	596	752	677	920	348	430	67	363	949	515	352
26504	257	318	821	1081	310	969	349	259	114	730	674	759	319
100422928	0	1	2	1	0	1	4	0	2	0	0	3	0
100506036	15	9	3	6	28	8	11	10	11	2	45	27	10
26505	696	619	588	676	894	861	383	522	125	401	1379	974	778
200539	117	90	154	119	120	134	34	47	35	67	185	258	118
51239	52	76	153	107	82	128	69	58	24	66	147	101	34
54910	428	442	1415	669	372	598	200	431	132	824	864	891	457
51252	1	7	24	7	2	11	87	16	69	28	1	43	1
101927053	1	0	7	3	1	0	37	3	41	8	0	0	0
151313	167	152	153	57	170	457	173	155	56	129	462	120	192
375248	3036	4080	4727	7041	2762	5443	1390	666	425	2661	3113	4153	1300
100506076	83	120	92	127	91	100	48	15	27	87	68	97	50
107985920	2	5	3	9	4	6	20	4	21	3	5	3	1
100506123	68	83	80	95	71	81	26	12	16	56	51	78	35
57730	1801	2017	2993	3420	1888	3201	645	311	170	1802	1509	3018	1103
105373499	0	1	2	4	0	1	32	7	22	11	0	0	0
1329	1384	1748	1620	1217	2592	3297	897	2226	77	635	4376	811	1929
10120	663	904	1362	653	1015	1765	486	931	76	612	1684	760	941
728537	74	86	83	61	91	61	54	30	36	57	102	78	64
7535	28	67	238	256	59	223	126	102	123	125	160	471	46
23505	1598	2401	3107	2861	2582	3324	1368	1158	183	1686	3461	1909	1554
107985921	40	57	68	61	61	61	40	29	14	47	82	86	39
105373501	0	0	4	1	1	0	15	4	13	1	0	0	0
200403	2	3	24	20	1	8	133	21	127	32	6	3	0
1261	2	1	14	4	5	5	88	10	85	11	0	0	0
3631	1170	1548	2468	3228	1324	2394	625	564	306	1162	2014	1655	1122
493753	409	509	345	500	787	1007	401	454	31	252	1124	344	393
25972	488	612	726	804	787	1062	405	285	27	383	1107	421	300
11320	2158	3554	3361	4914	5346	6216	2326	2891	152	2741	5797	1913	2128
107985922	13	12	6	8	30	7	23	13	16	17	16	4	5
101927070	2	43	43	49	7	56	70	39	74	34	14	12	0
343990	213	183	341	201	407	134	371	308	174	159	514	132	348
80705	718	1176	317	344	932	386	323	377	170	102	1249	365	380
150590	79	144	117	46	151	218	98	122	26	53	257	82	70
51601	160	164	175	176	211	399	141	113	25	62	319	106	90
129531	229	447	673	526	366	864	424	161	47	210	463	220	164
51263	822	1083	1076	993	1312	3051	1251	1386	233	597	2159	622	703
254773	50	71	28	47	83	33	95	23	96	34	65	52	40
129530	108	360	57	74	194	102	84	534	43	52	479	77	127
10190	389	795	1541	682	578	1441	776	493	42	339	868	405	243
107985923	47	79	44	50	42	60	52	46	9	16	103	27	66
9669	1143	2512	4124	2496	1816	3756	1868	1079	218	1332	2361	1661	904
51455	2104	2230	2099	2266	2355	2208	718	765	183	1112	2787	1242	1237
3899	225	499	111	1264	265	1684	589	214	246	190	529	1050	164
105373504	22	40	14	62	19	23	91	13	77	36	48	59	22
112268421	73	128	31	170	68	92	132	36	102	63	121	188	12
150577	2	0	10	1	0	3	41	7	29	8	0	0	0
164832	731	472	58	454	932	288	385	298	195	76	1126	385	813
9486	140	164	185	155	157	435	211	126	74	58	317	245	121
129521	0	1	1	1	2	0	16	1	22	6	0	0	0
105373506	0	0	5	1	0	1	18	1	23	10	0	0	0
79031	146	308	559	270	291	533	230	250	47	174	430	159	150
105373507	0	0	1	1	0	1	11	3	12	5	0	0	0
107985814	0	6	2	18	4	2	31	4	20	5	10	0	0
107985924	4	30	18	50	3	4	105	20	115	28	34	4	3
105375310	16	73	59	100	23	15	159	28	132	42	109	30	2
105373508	3	10	3	18	0	4	22	0	14	3	15	6	4
4862	245	1154	962	1347	272	799	394	503	142	721	1414	1005	561
101927142	1	19	4	14	3	2	11	4	19	3	18	24	2
6160	2909	6676	8384	6969	5919	74367	10205	5724	201	4677	9458	4845	2976
11138	926	1033	1728	2159	989	2354	702	527	149	679	1216	2252	906
105373510	31	33	18	53	43	63	27	12	15	27	51	29	37
100506286	46	18	23	19	39	35	52	18	36	20	53	14	18
55571	505	1073	1964	1497	762	1493	538	510	74	730	1306	1247	389
105373511	91	140	184	240	117	123	110	53	32	114	192	206	62
284996	1237	3392	4778	9160	1872	6010	1484	1207	271	2337	3128	2509	844
692205	104	248	63	176	176	554	61	154	9	107	554	219	109
105373512	1	0	0	1	0	2	16	0	10	1	2	3	0
100847007	0	0	2	0	0	0	5	0	10	1	0	0	0
200407	1	20	53	57	13	125	124	21	103	186	7	227	13
731220	23	32	261	33	19	11	66	14	65	56	13	23	5
107985925	0	0	1	0	0	0	8	0	2	2	0	0	0
105373514	0	0	5	0	0	8	24	4	12	4	0	0	0
9448	1202	2715	9709	5183	1742	4161	3653	1062	383	3424	2654	3657	821
100506328	5	12	10	52	12	41	16	12	8	16	8	61	5
7850	72	114	394	680	158	287	152	104	144	140	256	279	126
107985926	16	24	38	228	7	92	148	26	173	33	7	27	6
3554	1209	4183	3581	1923	1658	8474	1308	1994	196	5902	4303	1666	1158
8808	120	142	350	146	181	114	152	60	130	74	197	57	157
9173	2603	1560	193	72	2187	70	135	628	106	99	2397	100	1946
8809	225	263	441	325	200	202	152	180	91	114	299	244	68
8807	41	35	81	143	41	102	134	37	115	25	79	70	34
100616157	0	0	2	0	0	1	2	2	3	0	0	0	0
389015	818	260	23	9	1200	10	77	185	79	29	1919	98	776
6549	707	291	134	20	764	24	151	202	90	27	1448	54	436
84804	231	446	439	447	585	614	324	329	100	221	706	305	318
130827	75	140	186	148	90	558	239	66	128	126	187	79	61
105373518	1	6	7	5	2	3	18	8	27	5	1	2	0
105373519	1	2	6	0	0	1	14	2	15	2	0	0	0
105373520	0	0	0	2	1	0	20	1	13	0	0	0	0
107985927	0	0	0	7	2	6	53	12	38	9	0	0	0
107985928	6	0	2	3	5	1	32	9	28	1	12	8	17
105373521	0	1	0	0	2	0	9	0	7	1	0	1	0
105373523	0	0	0	1	1	2	27	4	29	4	0	0	0
105373522	0	0	0	0	0	2	20	3	16	2	0	0	0
100287010	0	0	0	1	0	2	18	1	19	5	0	0	1
101927331	0	0	1	0	1	1	13	2	17	5	0	0	2
150568	0	0	3	1	3	0	37	5	31	3	1	3	6
101927360	1	0	5	3	0	0	18	4	20	3	0	0	0
105373524	1	0	1	1	0	0	9	0	5	1	0	0	0
105373525	0	0	0	2	1	0	9	1	4	0	0	0	0
105373526	3	1	3	0	2	2	48	6	48	4	0	0	0
101927383	4	1	3	1	6	3	39	9	47	8	5	0	0
284998	9	2	3	8	18	2	42	6	46	6	14	13	11
100506421	139	88	15	97	198	13	99	214	45	27	268	91	208
5455	1474	1296	161	1062	2041	98	1021	2353	211	218	4116	1894	3071
102682016	167	92	14	43	169	10	60	186	36	37	346	110	345
102724691	4	8	2	1	9	2	21	10	15	5	6	0	6
64965	446	525	488	394	575	730	364	340	67	235	918	313	271
101927492	70	72	74	49	104	94	64	57	19	35	150	50	32
105373527	3	6	1	1	6	2	23	6	10	0	14	0	0
105373984	1	1	0	0	0	1	10	0	6	3	2	5	0
105373528	3	1	0	0	3	3	17	2	22	6	0	0	0
11250	11	13	6	38	23	8	23	8	22	16	14	11	13
9392	725	1117	1233	1427	930	1340	495	620	131	693	1593	1041	637
100506473	82	90	78	85	101	83	108	34	83	49	150	153	64
79074	505	665	738	841	791	1570	581	318	152	567	1069	580	386
2274	236	846	1264	1201	443	6163	1737	615	199	2962	527	551	289
105373529	0	1	1	0	1	6	10	1	13	0	0	1	0
105375311	0	0	2	3	1	2	20	7	24	4	0	0	0
285000	1	1	0	0	3	3	19	3	19	2	2	0	1
107985929	3	3	1	1	4	4	28	3	26	1	4	0	2
8440	428	896	1218	767	653	963	437	712	83	1099	1269	886	567
105373530	3	2	7	3	3	4	39	5	38	18	2	0	0
105373531	1	0	5	2	1	5	32	2	38	7	5	1	0
84417	134	41	2	1	102	106	16	87	34	8	282	5	93
80146	943	1146	1568	1242	1237	1623	860	768	140	794	2491	1041	1319
107985930	35	51	58	66	23	37	54	15	58	41	53	61	49
402096	10	14	40	19	12	31	25	7	21	9	20	15	13
285189	19	11	8	7	54	8	26	15	28	7	36	12	12
653489	521	527	726	617	706	674	331	257	173	345	699	732	267
105373534	1	1	1	1	6	3	44	3	70	7	1	1	0
107985931	13	16	29	15	20	13	25	6	32	7	9	6	3
927	18	28	36	44	129	17	97	31	94	18	34	8	6
102724744	0	1	2	4	3	4	66	16	78	15	1	0	4
84620	34	106	62	54	127	9	177	67	252	196	118	410	89
105373535	0	0	2	1	0	0	8	0	10	6	0	0	0
105373536	10	7	9	5	147	4	111	18	120	25	26	9	0
105373538	8	8	11	5	67	5	168	25	206	30	10	13	0
105373537	5	5	3	5	32	3	31	11	50	11	20	3	0
105373539	0	0	1	2	1	1	17	1	23	3	0	25	0
104326057	0	0	1	0	0	0	19	1	22	3	0	0	0
729121	1	0	2	1	0	2	31	6	45	2	1	0	0
285190	362	397	609	535	435	523	331	205	169	282	508	644	206
60482	76	25	8	6	51	8	127	33	166	31	102	3	33
107178918	23	11	1	2	39	0	14	1	10	0	21	0	46
102724774	59	33	6	3	90	4	29	10	31	7	51	12	122
442038	183	236	28	32	559	5	85	28	67	9	217	64	405
6819	3301	2107	359	151	4121	142	217	1270	89	62	4553	749	1888
151234	162	46	9	10	205	4	31	30	36	7	159	18	87
27233	372	1781	96	50	638	268	1578	284	167	113	698	166	279
9648	2859	5219	4588	5471	4023	5523	4275	2228	193	2680	5723	3959	1683
644903	35	67	60	71	42	65	32	34	8	28	88	58	38
3987	1039	2138	3828	3896	1441	4467	3137	841	210	2460	1984	2027	725
106182118	11	48	48	109	18	17	22	7	27	44	24	63	9
5903	7962	7757	10989	9385	10583	15665	4553	3824	350	5460	11775	5270	3599
165055	147	237	566	210	253	710	303	102	154	127	280	157	50
10913	22	90	23	16	109	18	60	72	70	35	91	29	3
100287216	68	67	131	47	78	47	27	70	15	44	85	137	96
344558	175	313	415	195	262	290	176	220	127	186	340	377	174
100422863	5	4	4	3	7	1	3	1	1	2	5	23	5
100423027	2	1	1	0	1	0	0	2	1	0	3	2	3
107985773	2	13	22	14	3	11	48	13	42	19	7	6	3
151011	1353	2049	2520	2164	2198	3628	1801	1183	111	1218	2904	980	768
65124	872	697	999	729	1228	1355	310	845	58	548	1342	313	365
105373545	0	1	1	1	4	2	18	3	14	4	3	0	0
107985774	0	0	1	1	1	1	7	0	2	1	0	1	0
100506563	4	4	9	28	6	17	29	5	30	13	4	90	0
84220	1679	2103	2352	2351	1774	1884	672	605	196	1333	2221	3305	879
102724848	3	3	6	4	10	5	13	3	22	2	8	3	7
100271835	273	278	117	138	133	110	70	48	35	116	166	171	138
96626	278	235	165	164	119	140	114	51	42	150	162	148	121
105373547	31	48	20	30	14	7	33	8	35	32	12	23	18
440895	44	48	10	8	27	12	6	10	7	5	33	13	25
440894	299	336	429	205	381	175	171	179	42	286	564	340	356
112268438	11	22	35	15	33	11	53	21	68	53	28	7	1
105373985	11	7	45	9	7	11	58	5	64	38	13	5	0
107985775	2	0	1	1	2	1	8	2	12	9	0	0	0
105373548	0	1	1	1	1	0	7	1	10	5	0	0	0
105373549	0	0	0	1	1	0	5	0	10	10	2	0	0
105373986	0	0	8	0	1	0	24	2	19	16	1	0	0
100422994	0	0	0	1	0	0	1	0	1	2	0	0	0
7851	63	144	3096	274	191	232	691	162	52	4144	279	73	45
100616123	0	0	5	1	2	1	8	0	9	1	0	0	0
4867	269	360	223	204	446	436	329	137	109	127	554	167	175
205251	157	177	374	176	214	518	125	228	58	61	328	61	98
100507334	47	51	8	12	37	22	17	18	18	6	44	11	32
100847033	0	1	4	1	2	1	7	0	9	1	0	0	0
105373551	2	1	8	3	4	3	54	6	72	60	5	0	0
107985776	1	0	18	1	5	3	21	7	28	17	2	0	0
105375809	2	2	11	4	3	3	19	2	18	16	0	2	0
151009	174	174	149	83	190	68	111	106	89	149	312	145	215
100288695	449	421	277	294	236	241	196	97	89	242	313	267	262
100288570	71	48	14	9	44	17	9	8	13	9	49	17	31
105373552	62	88	31	60	25	11	50	13	38	53	39	43	32
102724875	2	2	5	4	5	5	13	4	19	1	9	3	1
729540	1738	2134	2391	2424	1859	1895	702	620	218	1378	2305	3423	893
105373553	2	1	3	7	2	12	18	1	19	6	4	37	0
699	14	312	2075	1241	22	750	344	28	105	238	50	300	6
106635550	0	4	4	9	0	4	1	2	5	2	0	0	0
105373554	0	0	3	0	0	0	18	0	15	2	0	3	0
55289	71	36	53	48	63	43	283	72	287	112	90	109	72
400997	5	9	4	4	8	4	31	10	53	12	4	8	0
10018	418	659	1102	1181	927	1319	530	528	176	955	1346	1203	608
541471	191	1050	1793	1165	271	1070	617	175	136	995	359	920	160
101927283	91	394	1195	381	75	68	193	42	154	389	116	369	70
100616341	2	12	22	11	4	2	4	0	1	9	2	17	2
105373557	32	94	225	160	309	38	34	5	14	129	68	192	10
105373559	3	2	14	5	7	2	37	3	29	8	3	2	0
107985933	6	3	12	8	5	4	20	4	36	5	3	7	0
64682	898	1511	3699	2165	1505	3052	954	544	315	853	1926	1122	604
100616165	1	0	6	4	5	0	3	0	2	1	2	2	2
10461	724	1132	1030	1860	1057	2237	311	605	89	584	1535	790	843
84910	532	1393	3455	2235	771	2554	970	501	121	1800	1187	993	486
105373560	9	55	63	78	26	29	33	10	31	37	24	35	16
129804	141	242	387	526	218	635	409	94	226	136	285	246	91
84524	315	397	495	366	400	713	314	135	126	207	513	343	163
376940	1237	990	932	1353	2176	2041	806	712	198	903	2543	638	915
727851	1775	2157	2585	2473	1845	1997	774	648	296	1444	2309	2999	880
150465	611	1217	1506	2164	791	4289	1017	613	297	849	1476	1082	527
105373562	2	1	2	0	2	1	6	2	5	3	5	5	4
84172	515	952	1974	980	971	2367	710	516	176	411	1478	659	444
101927330	51	36	36	23	74	19	44	26	43	22	52	46	31
84269	62	80	135	116	149	306	145	147	85	90	285	63	85
107985934	1	1	16	5	3	2	18	3	27	8	1	4	0
400999	13	8	12	21	10	16	21	6	21	3	14	34	2
6574	850	1042	6933	2852	1023	1957	451	349	139	1639	1189	2096	817
102724955	0	0	7	7	0	8	15	1	27	2	1	1	0
284958	6	24	151	84	8	52	105	11	135	27	6	47	0
150468	5	223	1594	717	24	368	271	17	86	155	24	140	1
3552	2	17	131	49	6	14	63	3	39	172	4	47	0
3553	23	37	355	179	81	233	73	29	50	162	216	85	29
105373563	2	3	7	0	0	2	28	3	36	9	0	0	0
27178	0	4	27	17	4	6	52	3	71	9	0	0	0
56300	0	0	25	3	2	1	20	1	28	9	2	0	0
27179	0	0	2	0	0	4	38	5	34	6	0	0	0
27177	0	1	5	4	3	4	62	8	71	6	0	1	0
26525	0	0	51	4	1	1	41	6	44	26	2	0	0
84639	1	0	3	2	0	0	19	3	28	9	0	0	0
3557	5	34	557	131	16	123	91	36	62	757	59	54	15
23550	530	760	2316	1560	709	1374	348	818	228	1217	1428	1531	900
7849	3947	6989	853	5836	5357	2905	768	3955	389	1011	9312	7157	5931
654433	1255	3766	1377	2877	2618	664	244	1138	139	1049	3593	3363	2051
105373567	1	12	27	11	12	3	49	6	58	17	3	8	0
101927400	16	21	142	62	23	24	45	16	72	27	16	57	26
107985936	0	2	25	7	3	8	16	2	13	8	4	14	0
150472	526	688	1242	573	1030	890	391	432	96	516	1072	352	334
112268422	114	174	227	190	204	128	104	41	98	101	190	104	67
200350	0	3	11	9	7	8	19	7	29	9	6	20	2
101927424	6	3	9	7	6	7	108	17	122	24	2	8	0
103344932	13	7	4	4	35	10	52	15	57	11	28	1	11
729468	78	30	3	5	127	14	25	32	19	11	113	4	26
654412	8	2	4	2	14	3	30	11	34	7	11	1	1
100302128	2	2	6	1	1	0	20	1	12	5	1	0	0
375260	336	197	333	174	327	219	88	171	59	158	617	279	398
84771	43	50	27	33	41	27	41	33	61	28	31	51	66
118433	84	133	130	117	111	389	141	85	37	85	158	100	89
11159	312	355	333	290	340	424	169	191	121	187	638	364	248
112268423	22	31	16	18	26	31	19	10	11	8	31	9	14
80255	5166	15466	6184	10613	9979	25923	5017	6497	880	2689	13364	7359	3984
100616208	8	31	11	29	14	4	4	0	4	5	11	14	8
105373570	2	5	10	18	5	8	54	4	73	22	4	11	8
101060091	21	41	39	39	19	60	49	8	39	27	29	50	17
10096	2201	5362	12135	8638	3468	12872	3623	1984	269	3802	5096	3227	1282
440900	17	40	35	279	27	32	24	23	30	19	31	92	15
100499194	4	32	19	163	11	25	23	5	19	8	16	55	0
57628	33	4	16	34	59	14	141	20	182	26	6	71	30
101927591	0	0	0	1	1	1	17	1	13	2	0	0	0
105373575	0	0	6	3	7	2	50	5	57	15	0	0	0
105373574	0	0	0	0	1	3	17	6	30	4	0	0	0
107985937	0	0	5	0	2	4	36	8	67	3	0	0	0
389023	0	0	0	1	9	0	21	4	16	6	3	23	0
107985938	0	0	1	0	1	0	7	2	7	0	0	3	0
105373572	0	0	2	0	0	0	22	3	18	1	0	4	0
105373576	0	3	1	1	1	1	27	3	29	5	0	0	0
8886	962	1506	3792	2171	1839	6736	1816	896	185	1140	2122	1311	577
107985939	84	66	46	87	88	98	44	32	43	36	98	176	27
54520	1581	2035	3408	2947	2474	2817	1006	819	221	1082	2829	1571	974
101929908	14	26	35	39	24	21	9	11	17	13	33	11	6
102723413	1	1	3	8	3	4	75	12	81	19	5	6	1
107985940	0	1	3	3	0	2	36	1	27	8	0	11	1
51141	542	742	1661	888	958	2224	1358	420	80	945	1018	717	404
100506797	2	3	9	4	1	4	11	2	11	5	1	0	4
105373578	0	5	18	10	3	10	44	3	43	6	0	0	0
107985815	1	2	19	1	3	8	10	1	21	3	0	0	0
105373579	0	0	25	1	1	9	24	2	20	8	2	0	0
101927709	0	0	1	2	0	1	25	4	21	3	0	0	0
2019	0	1	14	1	6	48	95	7	79	23	0	0	0
8685	4	23	1928	192	8	1755	419	26	98	250	24	83	31
165257	0	1	8	11	1	2	23	3	21	3	0	0	0
107985941	2	0	4	2	1	2	26	3	27	6	0	0	0
55240	182	289	1552	926	129	2843	417	220	193	458	332	124	323
100874111	25	47	176	102	13	304	72	31	55	108	43	18	59
105373581	50	63	258	227	42	639	182	55	127	101	84	28	55
130355	113	171	161	160	179	304	173	87	116	74	200	126	112
1622	912	3588	1904	1464	1746	3620	1328	2405	70	592	2821	894	918
140738	706	2104	95	225	2680	546	326	1643	62	123	3356	374	1360
6344	345	452	71	55	364	58	165	339	141	114	814	564	619
107105282	77	155	16	12	114	61	62	77	46	24	180	37	133
200373	490	1034	128	306	575	797	371	310	180	100	1004	362	475
80775	220	226	198	160	436	310	151	231	122	80	556	188	322
101927764	93	76	27	42	150	38	102	60	115	35	167	72	133
5775	1747	1779	915	1739	2769	2423	916	1133	190	884	4041	981	1811
107985817	1	2	3	1	1	2	26	7	31	6	0	0	0
57669	4668	3648	1825	1364	6381	1949	888	2240	254	763	8591	1005	2292
105373582	221	199	68	138	343	95	117	126	86	53	390	71	132
79134	426	778	1668	1151	552	1347	595	437	116	701	1058	967	514
105373583	1	0	19	14	1	7	28	3	42	15	0	6	0
5899	722	1806	3257	2168	1595	2163	1160	1167	112	1148	2444	691	754
105373584	0	1	1	2	1	1	22	3	23	6	0	0	0
105373989	2	5	41	28	3	13	13	10	14	5	11	6	0
3625	22	58	405	153	16	144	130	21	41	101	49	67	20
84931	0	0	5	1	1	0	10	0	21	1	0	0	0
105373585	8	9	16	13	5	15	103	16	98	34	11	33	11
2736	113	156	215	67	80	152	191	65	203	411	133	279	90
105373587	2	0	5	0	2	2	30	6	48	9	0	0	0
105373588	1	0	1	0	3	1	14	1	9	3	1	0	2
29842	8827	8371	995	602	15236	944	270	4810	170	168	19827	1485	11498
23332	3101	3772	3737	4680	4060	4461	1538	1448	407	2240	5671	4158	2790
107985942	44	93	54	134	76	43	26	24	23	39	96	95	36
100151683	47	97	116	32	74	120	27	25	3	47	109	65	41
254128	155	243	405	256	253	592	340	106	92	116	337	349	139
84365	205	461	1234	585	374	1890	614	219	65	278	459	381	144
7247	877	1411	2335	1433	1662	3111	1052	799	112	790	2360	722	677
105373590	0	0	2	4	1	1	23	6	34	3	0	0	0
101927801	0	0	2	1	0	0	19	1	30	2	0	0	0
105373592	129	41	25	388	56	39	202	26	176	74	63	16	4
105373591	99	32	16	226	47	27	180	34	166	38	26	5	4
105373593	3	6	11	32	5	10	89	11	99	14	1	0	0
107985943	1	1	1	4	1	0	9	1	11	2	0	0	0
105373594	0	1	5	1	2	0	41	7	47	8	1	0	0
105373595	2	0	3	10	2	7	53	4	63	7	0	0	0
105373596	0	0	0	1	0	0	14	2	13	1	0	0	0
107985818	0	0	2	2	0	0	16	2	9	4	0	0	0
107985819	0	1	1	1	2	3	20	4	31	3	0	0	0
107985820	0	0	3	5	1	2	59	8	46	20	0	0	0
129684	315	23	25	9	97	344	207	53	247	36	184	24	139
105373598	1	1	9	2	2	1	31	3	40	9	3	1	10
105373597	1	1	3	1	1	0	34	3	33	8	4	0	6
105373600	1	0	1	0	1	0	13	6	22	3	3	6	0
105373601	0	0	0	1	1	2	22	2	19	5	0	0	0
105373602	0	1	2	0	1	2	39	2	52	5	0	0	0
2995	175	397	381	356	357	1044	457	740	58	138	800	257	249
105373603	0	0	2	3	1	0	10	1	17	8	0	0	0
101929926	0	1	5	2	7	7	27	7	37	10	5	0	0
105373604	5	6	10	10	13	20	91	14	87	15	16	0	8
274	1241	1598	875	876	2096	946	431	2571	186	460	3392	639	971
105373605	3	2	4	1	5	1	42	22	48	6	16	0	9
339761	23	6	251	31	13	3	89	14	94	239	17	9	7
2071	651	790	1492	1004	805	1419	479	434	94	703	1331	716	534
10746	2380	3761	5158	6770	4722	7615	2994	1871	250	3162	5877	2618	1552
100506922	46	94	126	131	84	185	150	33	73	43	85	179	31
5624	46	170	46	16	492	15	27	475	37	26	843	34	93
100616187	0	1	0	0	1	0	0	2	2	1	2	0	2
105373608	102	145	60	136	233	51	72	108	99	43	305	108	98
55677	1179	1566	2317	1640	1284	1594	758	740	204	1084	1837	1251	691
4648	1323	968	76	26	2617	60	98	1485	89	41	3076	108	550
105373609	15	28	6	1	48	2	35	16	26	8	97	0	10
101927834	47	26	1	2	66	5	11	24	17	7	72	6	18
55679	680	244	100	89	372	136	41	425	135	198	803	207	769
2840	143	44	28	10	42	13	33	18	39	46	41	53	135
55339	2034	2711	2852	2378	3176	2905	1011	1213	308	1251	3926	2240	1402
84826	84	165	114	155	182	165	114	103	22	92	279	79	105
5433	482	874	1176	1169	844	2198	544	850	327	457	1344	593	386
83607	546	827	1071	1271	788	1368	544	443	158	662	1325	673	562
107985944	28	57	15	22	58	31	69	29	39	31	72	40	32
79595	448	559	869	673	611	970	433	291	184	536	931	610	315
56886	2049	3980	6711	5914	3532	6951	2654	2222	524	2886	5326	2614	1681
9394	705	1199	356	419	1025	721	405	1229	100	986	3019	849	1907
105373610	1	6	2	3	0	2	26	5	35	8	1	1	2
105373611	7	17	5	8	4	3	69	13	68	39	12	20	20
101927881	0	1	3	1	3	3	36	6	33	7	2	0	2
151121	0	0	3	2	1	2	42	6	35	12	0	5	0
105373612	0	2	0	0	2	2	18	2	29	2	0	0	0
105373613	0	1	5	3	3	8	52	6	59	16	3	0	0
105373614	0	0	2	1	0	0	15	3	23	2	0	0	0
107985945	1	2	0	0	1	4	16	2	12	2	0	0	0
105373615	6	3	2	3	5	6	39	10	44	9	1	0	3
105373616	2	3	1	1	2	1	20	3	24	5	2	4	4
389033	2	1	2	3	3	0	6	2	13	4	3	0	0
101927924	0	1	6	2	4	1	48	4	66	24	0	0	0
100131320	11	21	10	13	8	25	51	16	50	13	13	3	4
84084	24	68	64	71	37	88	83	36	64	40	43	34	35
440905	14	9	5	3	15	10	69	15	102	71	14	561	19
728378	3	1	8	3	5	8	70	10	75	133	1	785	11
105373617	1	0	0	1	3	0	21	1	31	8	0	11	0
285103	1	4	4	9	3	44	22	2	18	2	4	5	2
91409	42	49	25	123	26	520	93	40	26	58	63	83	54
55627	681	846	2043	1796	768	1167	402	603	246	616	1276	1264	866
80097	366	620	1107	862	534	4218	577	861	240	381	1022	583	474
